*Name: Leaf bot
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
446	0.04038	0.040463	0.015749
447	0.040373	0.040469	0.015936
448	0.040423	0.040521	0.016191
449	0.040475	0.040578	0.016468
450	0.040516	0.040633	0.016729
451	0.040589	0.040714	0.017052
452	0.040775	0.040907	0.017562
453	0.041006	0.041152	0.018139
454	0.041164	0.041316	0.018535
455	0.04123	0.041392	0.018748
456	0.041271	0.041441	0.018913
457	0.041404	0.04157	0.01923
458	0.04146	0.041615	0.019458
459	0.04148	0.041626	0.019612
460	0.041509	0.041641	0.019742
461	0.041497	0.041637	0.019843
462	0.041443	0.041594	0.019844
463	0.041424	0.041571	0.019841
464	0.041392	0.041549	0.019799
465	0.041395	0.041565	0.01985
466	0.041438	0.041618	0.019986
467	0.041534	0.041742	0.020196
468	0.041604	0.041824	0.020318
469	0.04164	0.041852	0.020368
470	0.041655	0.041859	0.020364
471	0.041753	0.041944	0.020531
472	0.041813	0.041992	0.020691
473	0.041845	0.042011	0.020804
474	0.041824	0.041975	0.020828
475	0.041786	0.041939	0.020843
476	0.041849	0.041997	0.020993
477	0.041922	0.042056	0.021134
478	0.041918	0.042061	0.021183
479	0.041896	0.042051	0.021238
480	0.041909	0.042074	0.021368
481	0.041946	0.04213	0.021521
482	0.041948	0.042138	0.021595
483	0.041935	0.042121	0.021629
484	0.041953	0.042147	0.021694
485	0.042027	0.042229	0.021876
486	0.042078	0.042291	0.022021
487	0.042118	0.042349	0.022152
488	0.042135	0.042377	0.022244
489	0.04222	0.042454	0.022399
490	0.042415	0.042641	0.02278
491	0.04253	0.04275	0.023053
492	0.042593	0.042811	0.023262
493	0.042676	0.042898	0.023549
494	0.042801	0.043022	0.023941
495	0.042943	0.043166	0.024389
496	0.043107	0.04334	0.024912
497	0.043295	0.043533	0.025496
498	0.043518	0.043764	0.026141
499	0.043751	0.044007	0.026817
500	0.043989	0.04426	0.02753
501	0.044271	0.044559	0.028357
502	0.044582	0.044875	0.029244
503	0.044973	0.045259	0.030302
504	0.045453	0.04574	0.0316
505	0.045921	0.046203	0.032888
506	0.046378	0.04666	0.034222
507	0.046913	0.047193	0.035766
508	0.047509	0.04778	0.03749
509	0.048161	0.04843	0.039392
510	0.048823	0.049098	0.041394
511	0.049519	0.049792	0.043512
512	0.050285	0.050552	0.045798
513	0.051138	0.051406	0.048295
514	0.052036	0.052304	0.050929
515	0.052969	0.053235	0.05368
516	0.05398	0.054239	0.056599
517	0.055128	0.055376	0.059784
518	0.056358	0.056591	0.063134
519	0.057581	0.057805	0.066513
520	0.058853	0.059064	0.069999
521	0.060213	0.060403	0.073627
522	0.061615	0.061786	0.077314
523	0.063024	0.063179	0.080993
524	0.064421	0.064559	0.084602
525	0.065843	0.065959	0.088172
526	0.06726	0.06735	0.091673
527	0.068647	0.068721	0.095066
528	0.069969	0.070025	0.098266
529	0.071255	0.071287	0.10131
530	0.072506	0.072521	0.10421
531	0.073712	0.07371	0.10696
532	0.074817	0.074799	0.10949
533	0.07581	0.075776	0.11177
534	0.076757	0.076704	0.1139
535	0.077605	0.077542	0.11582
536	0.078322	0.078252	0.11749
537	0.078939	0.078868	0.11896
538	0.079484	0.079417	0.12025
539	0.079935	0.07987	0.12134
540	0.080288	0.080227	0.12225
541	0.08058	0.08053	0.12303
542	0.08086	0.080828	0.12376
543	0.081123	0.081108	0.12442
544	0.081374	0.08138	0.12504
545	0.081651	0.081678	0.12568
546	0.081916	0.081961	0.12629
547	0.082184	0.082251	0.12691
548	0.082455	0.08255	0.12751
549	0.08272	0.082843	0.12812
550	0.082958	0.083097	0.1287
551	0.083174	0.08333	0.12924
552	0.08335	0.083523	0.12971
553	0.083457	0.083644	0.13006
554	0.083509	0.08371	0.13028
555	0.083522	0.083739	0.13042
556	0.083468	0.083703	0.13043
557	0.08332	0.083572	0.13025
558	0.083119	0.083385	0.12993
559	0.082838	0.083121	0.12945
560	0.082445	0.082749	0.12876
561	0.081988	0.082319	0.12791
562	0.081478	0.081833	0.12693
563	0.080913	0.08129	0.12583
564	0.080283	0.08068	0.12458
565	0.079575	0.07999	0.12316
566	0.078809	0.079245	0.1216
567	0.077993	0.078449	0.1199
568	0.077133	0.0776	0.11808
569	0.076237	0.076716	0.11616
570	0.075298	0.075789	0.11413
571	0.074353	0.074851	0.11205
572	0.073389	0.073891	0.10992
573	0.072408	0.072914	0.10774
574	0.071452	0.07196	0.10559
575	0.070544	0.071058	0.10351
576	0.069695	0.070215	0.10153
577	0.068905	0.069434	0.099648
578	0.068142	0.068678	0.097828
579	0.067395	0.067938	0.096063
580	0.066703	0.067253	0.094409
581	0.066092	0.066647	0.092901
582	0.065496	0.066053	0.091446
583	0.064922	0.065487	0.090067
584	0.064391	0.064961	0.088788
585	0.063894	0.064468	0.087586
586	0.063414	0.063992	0.086445
587	0.062978	0.063557	0.085391
588	0.062547	0.063129	0.084366
589	0.062168	0.062758	0.083446
590	0.061853	0.062451	0.082641
591	0.061584	0.062186	0.081924
592	0.061325	0.06193	0.081254
593	0.061091	0.061698	0.080645
594	0.060904	0.061511	0.080125
595	0.060765	0.061371	0.079703
596	0.060604	0.06121	0.079283
597	0.06045	0.061056	0.078904
598	0.060298	0.060905	0.078548
599	0.06015	0.06076	0.078199
600	0.060011	0.060624	0.077859
601	0.059852	0.060466	0.077487
602	0.05966	0.060277	0.077045
603	0.059493	0.060114	0.076619
604	0.059343	0.059964	0.076195
605	0.059185	0.059807	0.075739
606	0.058999	0.059622	0.075219
607	0.058781	0.059404	0.074616
608	0.058543	0.059168	0.073957
609	0.058298	0.058927	0.073271
610	0.058052	0.058684	0.072562
611	0.057754	0.058389	0.071764
612	0.05743	0.058068	0.070912
613	0.057121	0.057759	0.070056
614	0.056801	0.05744	0.069168
615	0.056462	0.057098	0.068249
616	0.056123	0.056757	0.067327
617	0.055807	0.05644	0.066436
618	0.055508	0.05614	0.065578
619	0.055217	0.055851	0.064751
620	0.054935	0.05557	0.06396
621	0.054653	0.055287	0.06318
622	0.054403	0.055039	0.062479
623	0.05421	0.054849	0.061902
624	0.054057	0.054698	0.061409
625	0.053912	0.054551	0.060956
626	0.053813	0.054446	0.060592
627	0.053737	0.054368	0.060293
628	0.05366	0.054293	0.060037
629	0.0536	0.054234	0.05985
630	0.053587	0.05422	0.059754
631	0.053602	0.054237	0.059706
632	0.053599	0.054237	0.059635
633	0.053557	0.054192	0.059498
634	0.053478	0.05411	0.059294
635	0.053353	0.053985	0.058982
636	0.0532	0.05383	0.058584
637	0.053023	0.053653	0.058085
638	0.052808	0.053436	0.057448
639	0.052559	0.053181	0.05669
640	0.052247	0.052861	0.055771
641	0.051895	0.052506	0.054735
642	0.051531	0.05214	0.053632
643	0.051168	0.051773	0.05247
644	0.050823	0.051421	0.051286
645	0.050462	0.051055	0.050052
646	0.050076	0.050663	0.048762
647	0.049692	0.050271	0.047478
648	0.049329	0.049906	0.046261
649	0.04899	0.049562	0.045118
650	0.048689	0.049252	0.044071
651	0.048427	0.048981	0.043126
652	0.048202	0.048742	0.042288
653	0.048025	0.04855	0.041594
654	0.04786	0.048371	0.040957
655	0.047735	0.048232	0.040398
656	0.047659	0.048145	0.039918
657	0.047581	0.048054	0.039431
658	0.047498	0.047953	0.038917
659	0.047409	0.047846	0.03835
660	0.047296	0.047717	0.037701
661	0.047168	0.047571	0.036985
662	0.047012	0.04739	0.036182
663	0.046848	0.047198	0.035321
664	0.046678	0.046997	0.03441
665	0.0465	0.04678	0.033457
666	0.046323	0.046563	0.032481
667	0.046188	0.046385	0.031563
668	0.046087	0.046236	0.030676
669	0.046039	0.046137	0.029866
670	0.046062	0.046105	0.029178
671	0.046115	0.046096	0.028556
672	0.046206	0.046119	0.028003
673	0.046357	0.046199	0.027545
674	0.046536	0.046304	0.027144
675	0.046737	0.046425	0.026779
676	0.047003	0.046606	0.026508
677	0.047313	0.046827	0.026298
678	0.047635	0.047058	0.02611
679	0.047991	0.047315	0.025956
680	0.048381	0.047604	0.025859
681	0.048827	0.047947	0.02588
682	0.049322	0.048342	0.026019
683	0.049882	0.048809	0.026335
684	0.050502	0.049343	0.026878
685	0.051161	0.049926	0.027662
686	0.051853	0.050558	0.028724
687	0.052605	0.051269	0.030163
688	0.053417	0.05206	0.03203
689	0.0543	0.052945	0.034372
690	0.055313	0.053979	0.037321
691	0.056456	0.055159	0.0409
692	0.057779	0.056531	0.045177
693	0.059338	0.058144	0.050215
694	0.061168	0.060033	0.056051
695	0.063308	0.062234	0.06269
696	0.065777	0.064762	0.070094
697	0.068623	0.067662	0.078258
698	0.071847	0.070934	0.087094
699	0.075458	0.074586	0.096542
700	0.079426	0.07859	0.10646
701	0.083715	0.082914	0.11674
702	0.088288	0.08752	0.12725
703	0.093091	0.092355	0.13785
704	0.098088	0.097382	0.14848
705	0.10322	0.10255	0.15904
706	0.10845	0.1078	0.16943
707	0.11373	0.1131	0.17961
708	0.11904	0.11844	0.18956
709	0.12436	0.12377	0.19927
710	0.12966	0.12909	0.20872
711	0.13498	0.13442	0.21796
712	0.1403	0.13975	0.22698
713	0.14563	0.14508	0.23586
714	0.15097	0.15042	0.24456
715	0.15631	0.15575	0.25308
716	0.16167	0.16109	0.26147
717	0.16704	0.16644	0.26972
718	0.17239	0.17176	0.27784
719	0.17773	0.17707	0.2858
720	0.18304	0.18235	0.29362
721	0.18833	0.1876	0.30129
722	0.19357	0.1928	0.3088
723	0.19875	0.19795	0.31615
724	0.20387	0.20303	0.32332
725	0.20891	0.20802	0.33028
726	0.21384	0.21292	0.33705
727	0.21868	0.21772	0.34361
728	0.22339	0.22239	0.34994
729	0.22797	0.22692	0.35602
730	0.23239	0.2313	0.36184
731	0.23666	0.23552	0.36742
732	0.24078	0.23959	0.37276
733	0.24473	0.2435	0.37785
734	0.2485	0.24722	0.38267
735	0.2521	0.25078	0.38725
736	0.25552	0.25416	0.39159
737	0.25876	0.25737	0.39568
738	0.26182	0.2604	0.39952
739	0.2647	0.26325	0.40311
740	0.2674	0.26593	0.40649
741	0.26992	0.26844	0.40963
742	0.27226	0.27078	0.41256
743	0.27443	0.27294	0.41525
744	0.27641	0.27493	0.41773
745	0.27823	0.27677	0.42004
746	0.2799	0.27847	0.42217
747	0.28142	0.28001	0.42413
748	0.28278	0.28141	0.42592
749	0.28401	0.28269	0.42756
750	0.28511	0.28385	0.42906
751	0.28608	0.28487	0.43039
752	0.28694	0.28579	0.4316
753	0.2877	0.28661	0.43268
754	0.28836	0.28734	0.43364
755	0.28895	0.28799	0.43452
756	0.28946	0.28858	0.4353
757	0.28991	0.28909	0.436
758	0.29029	0.28954	0.43663
759	0.29063	0.28995	0.43721
760	0.29093	0.29031	0.43773
761	0.29119	0.29063	0.43819
762	0.2914	0.29091	0.43861
763	0.29158	0.29114	0.43897
764	0.29172	0.29134	0.43928
765	0.29183	0.29151	0.43956
766	0.29191	0.29165	0.43981
767	0.29196	0.29175	0.44001
768	0.29199	0.29184	0.4402
769	0.292	0.29191	0.44037
770	0.292	0.29197	0.44052
771	0.29198	0.29201	0.44065
772	0.29197	0.29205	0.44079
773	0.29196	0.29208	0.44092
774	0.29194	0.29212	0.44104
775	0.29192	0.29214	0.44114
776	0.2919	0.29216	0.44124
777	0.29188	0.29218	0.44134
778	0.29188	0.29221	0.44145
779	0.29188	0.29224	0.44156
780	0.29187	0.29226	0.44166
781	0.29187	0.29229	0.44177
782	0.29189	0.29233	0.44189
783	0.29192	0.29237	0.44202
784	0.29195	0.29242	0.44213
785	0.29197	0.29246	0.44224
786	0.29201	0.29252	0.44236
787	0.29206	0.29258	0.44248
788	0.29211	0.29265	0.44261
789	0.29216	0.29271	0.44274
790	0.29222	0.29279	0.44289
791	0.29229	0.29288	0.44305
792	0.29235	0.29295	0.4432
793	0.29241	0.29302	0.44335
794	0.29249	0.2931	0.4435
795	0.29257	0.29319	0.44367
796	0.29265	0.29328	0.44385
797	0.29274	0.29336	0.44402
798	0.29283	0.29346	0.44417
799	0.29291	0.29354	0.44432
800	0.29299	0.29363	0.44449
801	0.29309	0.29373	0.44466
802	0.29318	0.29383	0.44482
803	0.29327	0.29393	0.445
804	0.29337	0.29404	0.44518
805	0.29347	0.29415	0.44537
806	0.29355	0.29423	0.44553
807	0.29364	0.29432	0.44569
808	0.29374	0.29442	0.44586
809	0.29384	0.29451	0.44603
810	0.29393	0.29461	0.44618
811	0.29403	0.29471	0.44633
812	0.29414	0.29482	0.44648
813	0.29424	0.29492	0.44663
814	0.29434	0.29502	0.44678
815	0.29444	0.29512	0.44692
816	0.29454	0.29523	0.44705
817	0.29465	0.29534	0.44721
818	0.29476	0.29546	0.44737
819	0.29488	0.29559	0.44754
820	0.29498	0.29569	0.44769
821	0.29508	0.2958	0.44783
822	0.29518	0.2959	0.44797
823	0.29528	0.29601	0.44812
824	0.29538	0.29611	0.44827
825	0.29547	0.29621	0.44839
826	0.29557	0.29631	0.44852
827	0.29566	0.29641	0.44865
828	0.29575	0.2965	0.44878
829	0.29585	0.29659	0.44891
830	0.29596	0.2967	0.44905
831	0.29608	0.29682	0.4492
832	0.2962	0.29694	0.44934
833	0.29632	0.29706	0.44948
834	0.29642	0.29717	0.44961
835	0.29651	0.29727	0.44973
836	0.29661	0.29738	0.44987
837	0.2967	0.29748	0.44999
838	0.29678	0.29757	0.45009
839	0.29683	0.29763	0.45016
840	0.2969	0.2977	0.45024
841	0.29697	0.29778	0.45032
842	0.29704	0.29786	0.4504
843	0.29711	0.29793	0.45048
844	0.29719	0.29802	0.45059
845	0.29728	0.29812	0.45071
846	0.29736	0.29821	0.45083
847	0.29746	0.29831	0.45095
848	0.29755	0.29841	0.45107
849	0.29763	0.29851	0.45118
850	0.2977	0.29859	0.45128
851	0.29776	0.29865	0.45136
852	0.29781	0.29871	0.45144
853	0.29788	0.29879	0.45153
854	0.29795	0.29886	0.45162
855	0.29801	0.29892	0.45169
856	0.29804	0.29896	0.45174
857	0.29809	0.29902	0.4518
858	0.29817	0.29909	0.45188
859	0.29825	0.29917	0.45197
860	0.29834	0.29926	0.45205
861	0.29842	0.29935	0.45213
862	0.29849	0.29942	0.45219
863	0.29853	0.29947	0.45222
864	0.29855	0.2995	0.45226
865	0.29861	0.29956	0.45233
866	0.29868	0.29963	0.45242
867	0.29873	0.29969	0.45249
868	0.29875	0.29972	0.45256
869	0.29876	0.29973	0.45261
870	0.29879	0.29976	0.45265
871	0.29885	0.29983	0.45272
872	0.29891	0.29989	0.45279
873	0.29897	0.29995	0.45284
874	0.29903	0.30001	0.45289
875	0.29908	0.30007	0.45295
876	0.29911	0.30011	0.453
877	0.29915	0.30015	0.45305
878	0.29921	0.30022	0.4531
879	0.29928	0.30029	0.45316
880	0.29932	0.30035	0.45321
881	0.29934	0.30037	0.45321
882	0.29937	0.30041	0.45324
883	0.29942	0.30046	0.45328
884	0.29948	0.30052	0.45332
885	0.29953	0.30057	0.45335
886	0.29957	0.3006	0.45336
887	0.2996	0.30062	0.45338
888	0.29964	0.30066	0.45341
889	0.29971	0.30072	0.45348
890	0.29978	0.30079	0.45355
891	0.29984	0.30084	0.4536
892	0.29991	0.30092	0.45365
893	0.29996	0.30099	0.4537
894	0.30001	0.30104	0.45374
895	0.30007	0.30111	0.45379
896	0.30015	0.30119	0.45385
897	0.30021	0.30125	0.45388
898	0.30024	0.30127	0.45387
899	0.30025	0.30129	0.45384
900	0.30027	0.3013	0.45385
901	0.30029	0.30133	0.45386
902	0.30031	0.30135	0.45386
903	0.30036	0.3014	0.4539
904	0.30041	0.30144	0.45394
905	0.30044	0.30148	0.45397
906	0.30047	0.30151	0.454
907	0.30053	0.30157	0.45404
908	0.30059	0.30163	0.45409
909	0.30065	0.30168	0.45414
910	0.30074	0.30177	0.45421
911	0.30081	0.30185	0.45426
912	0.30085	0.30189	0.45427
913	0.30086	0.30189	0.45425
914	0.30088	0.30191	0.45426
915	0.30091	0.30193	0.45426
916	0.30095	0.30197	0.45425
917	0.301	0.302	0.45427
918	0.30105	0.30204	0.45428
919	0.3011	0.30209	0.45432
920	0.30117	0.30216	0.45438
921	0.30124	0.30224	0.45441
922	0.30127	0.30227	0.45442
923	0.30126	0.30228	0.45442
924	0.30128	0.30231	0.45443
925	0.30128	0.30233	0.45443
926	0.30125	0.3023	0.45439
927	0.3012	0.30224	0.45434
928	0.30121	0.30225	0.45434
929	0.30124	0.30227	0.45433
930	0.30126	0.3023	0.45435
931	0.30128	0.30232	0.45439
932	0.30137	0.30241	0.45449
933	0.30147	0.3025	0.4546
934	0.30155	0.30258	0.45467
935	0.30158	0.30261	0.45466
936	0.30157	0.30261	0.4546
937	0.30154	0.30258	0.45452
938	0.30152	0.30256	0.45443
939	0.30149	0.30253	0.45436
940	0.30143	0.30246	0.45426
941	0.30138	0.3024	0.45416
942	0.30135	0.30237	0.45409
943	0.30131	0.30234	0.45403
944	0.30126	0.30229	0.454
945	0.30122	0.30224	0.45398
946	0.30122	0.30222	0.45396
947	0.30117	0.30216	0.45387
948	0.3011	0.30209	0.45375
949	0.30103	0.30201	0.45364
950	0.30091	0.30189	0.45356
951	0.30083	0.3018	0.45349
952	0.30075	0.30171	0.45342
953	0.30062	0.30158	0.45332
954	0.30052	0.30147	0.45323
955	0.30046	0.30141	0.45315
956	0.30044	0.30137	0.45307
957	0.30041	0.30134	0.45296
958	0.30038	0.30132	0.45283
959	0.30034	0.30127	0.45268
960	0.30028	0.30121	0.45251
961	0.30023	0.30117	0.45235
962	0.30016	0.30111	0.45217
963	0.30009	0.30103	0.45205
964	0.30001	0.30094	0.45196
965	0.29989	0.30082	0.45184
966	0.29983	0.30076	0.45182
967	0.29983	0.30074	0.45186
968	0.29989	0.30077	0.45192
969	0.29998	0.30085	0.452
970	0.30011	0.30097	0.45212
971	0.30023	0.30111	0.45226
972	0.30032	0.30122	0.4524
973	0.30037	0.30129	0.45249
974	0.30039	0.30132	0.45252
975	0.30041	0.30133	0.45251
976	0.30038	0.30129	0.45246
977	0.3003	0.30122	0.4524
978	0.30019	0.30111	0.45231
979	0.30007	0.301	0.4522
980	0.30008	0.30098	0.4522
981	0.30013	0.30102	0.4522
982	0.30016	0.30104	0.45219
983	0.30018	0.30105	0.4522
984	0.30025	0.30113	0.45223
985	0.30033	0.30121	0.45228
986	0.30041	0.3013	0.45235
987	0.30053	0.30141	0.45247
988	0.30065	0.30152	0.45264
989	0.30077	0.30165	0.45286
990	0.3009	0.3018	0.45313
991	0.30102	0.30194	0.45337
992	0.3011	0.30203	0.45345
993	0.3013	0.30222	0.45366
994	0.30153	0.30243	0.45391
995	0.30175	0.30264	0.45413
996	0.30203	0.30292	0.45441
997	0.30223	0.3031	0.45455
998	0.30239	0.30324	0.45463
999	0.30247	0.30332	0.45466
1000	0.30251	0.30334	0.45469
1001	0.30254	0.30336	0.45477
1002	0.30259	0.3034	0.45492
1003	0.30263	0.30344	0.455
1004	0.30263	0.30344	0.45502
1005	0.30258	0.3034	0.45496
1006	0.30254	0.30335	0.45482
1007	0.30266	0.30344	0.45489
1008	0.30276	0.30354	0.45494
1009	0.30286	0.30362	0.45502
1010	0.303	0.30376	0.45517
1011	0.30306	0.30382	0.45527
1012	0.30312	0.30391	0.45543
1013	0.30314	0.30396	0.45556
1014	0.30318	0.30402	0.4557
1015	0.30324	0.30409	0.45593
1016	0.3033	0.30419	0.4562
1017	0.30337	0.30431	0.45642
1018	0.30343	0.30443	0.45661
1019	0.30351	0.30454	0.45675
1020	0.30362	0.30468	0.45685
1021	0.30372	0.3048	0.45688
1022	0.30379	0.30487	0.45689
1023	0.30383	0.3049	0.45689
1024	0.30388	0.30496	0.45693
1025	0.30399	0.30508	0.45703
1026	0.30413	0.3052	0.4571
1027	0.30426	0.30528	0.45711
1028	0.30439	0.30537	0.45718
1029	0.30454	0.3055	0.45734
1030	0.30471	0.30567	0.45751
1031	0.30489	0.30585	0.45766
1032	0.30506	0.306	0.45782
1033	0.30519	0.30613	0.45799
1034	0.30528	0.30623	0.45813
1035	0.30533	0.30626	0.45824
1036	0.30536	0.30628	0.45836
1037	0.30534	0.30628	0.45844
1038	0.30528	0.30625	0.45848
1039	0.30521	0.30618	0.45849
1040	0.30519	0.3061	0.45849
1041	0.30524	0.30609	0.45853
1042	0.30537	0.30617	0.4586
1043	0.30554	0.30631	0.45868
1044	0.30573	0.30645	0.45874
1045	0.30586	0.30656	0.45874
1046	0.30594	0.30665	0.45873
1047	0.30601	0.30677	0.45876
1048	0.30609	0.30691	0.45883
1049	0.30614	0.30704	0.4589
1050	0.30617	0.30717	0.45896
1051	0.30617	0.30727	0.459
1052	0.30617	0.30733	0.45911
1053	0.3062	0.30738	0.45929
1054	0.30632	0.30751	0.45954
1055	0.3065	0.3077	0.45979
1056	0.30668	0.30788	0.45999
1057	0.30682	0.30801	0.46011
1058	0.3069	0.30806	0.46018
1059	0.30691	0.30802	0.46018
1060	0.30687	0.30797	0.46015
1061	0.30684	0.30792	0.46014
1062	0.30684	0.30792	0.46016
1063	0.30685	0.30793	0.46017
1064	0.30689	0.30796	0.46018
1065	0.30695	0.308	0.46024
1066	0.30702	0.30805	0.46034
1067	0.30709	0.30812	0.46045
1068	0.30715	0.3082	0.46055
1069	0.30717	0.30827	0.46062
1070	0.30718	0.30832	0.46066
1071	0.30717	0.30834	0.46072
1072	0.30715	0.30832	0.46079
1073	0.30713	0.30833	0.46085
1074	0.30713	0.30836	0.46091
1075	0.30716	0.30841	0.46099
1076	0.30724	0.30849	0.46108
1077	0.30733	0.30856	0.46114
1078	0.30741	0.30861	0.46117
1079	0.30748	0.30863	0.46118
1080	0.30756	0.30863	0.46119
1081	0.30762	0.30863	0.46122
1082	0.30765	0.30862	0.46123
1083	0.30768	0.30861	0.46123
1084	0.30773	0.30861	0.46125
1085	0.3078	0.30863	0.46126
1086	0.30785	0.30865	0.46129
1087	0.30791	0.3087	0.46133
1088	0.30799	0.30877	0.46137
1089	0.30806	0.30883	0.4614
1090	0.3081	0.30886	0.46139
1091	0.3081	0.30886	0.46134
1092	0.30809	0.30885	0.46131
1093	0.3081	0.30884	0.4613
1094	0.30812	0.30887	0.46135
1095	0.30814	0.30892	0.46143
1096	0.30814	0.30896	0.46148
1097	0.30813	0.30898	0.46152
1098	0.30814	0.309	0.46157
1099	0.30814	0.30898	0.46161
1100	0.30813	0.30896	0.46165
1101	0.30814	0.30895	0.46168
1102	0.30817	0.30896	0.46168
1103	0.30814	0.30893	0.46164
1104	0.30806	0.30888	0.46155
1105	0.30798	0.30883	0.46147
1106	0.30791	0.30878	0.46139
1107	0.30784	0.30872	0.46132
1108	0.30777	0.30868	0.46128
1109	0.30774	0.30866	0.46126
1110	0.30772	0.30866	0.46124
1111	0.30773	0.30867	0.46125
1112	0.30775	0.30869	0.4613
1113	0.3078	0.30874	0.46136
1114	0.30785	0.3088	0.46143
1115	0.30791	0.30886	0.4615
1116	0.30795	0.30889	0.46156
1117	0.30794	0.30888	0.46159
1118	0.30792	0.30885	0.46157
1119	0.30788	0.30881	0.46154
1120	0.30781	0.30874	0.46148
1121	0.30771	0.30863	0.46138
1122	0.30762	0.30854	0.46128
1123	0.30755	0.30847	0.46117
1124	0.30751	0.30845	0.46111
1125	0.30746	0.30843	0.46108
1126	0.30739	0.30838	0.46098
1127	0.30727	0.30829	0.46081
1128	0.30714	0.30814	0.46062
1129	0.30701	0.30795	0.46044
1130	0.30686	0.30772	0.46024
1131	0.30669	0.30746	0.46002
1132	0.3065	0.3072	0.45977
1133	0.30632	0.30695	0.45953
1134	0.30613	0.30671	0.45928
1135	0.30589	0.30646	0.459
1136	0.30564	0.30624	0.45871
1137	0.30541	0.30606	0.45846
1138	0.3052	0.30591	0.45824
1139	0.30492	0.3057	0.45794
1140	0.30458	0.30542	0.45754
1141	0.30425	0.30514	0.45713
1142	0.30393	0.30484	0.45675
1143	0.30361	0.30454	0.45636
1144	0.30327	0.30421	0.45597
1145	0.30291	0.30382	0.45555
1146	0.30256	0.30341	0.45511
1147	0.30222	0.303	0.45467
1148	0.30189	0.30259	0.45422
1149	0.30155	0.3022	0.45379
1150	0.30124	0.30185	0.45339
1151	0.30098	0.30154	0.45305
1152	0.3007	0.30124	0.45271
1153	0.30041	0.30093	0.45238
1154	0.30014	0.30068	0.4521
1155	0.29991	0.30048	0.45189
1156	0.29967	0.30029	0.4517
1157	0.29943	0.3001	0.45152
1158	0.29917	0.29989	0.45133
1159	0.2989	0.29965	0.45113
1160	0.29866	0.29942	0.45097
1161	0.29848	0.29924	0.45085
1162	0.29836	0.29912	0.45078
