*Name: Beech mid
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
457	0.030476	0.03049	0.0096671
458	0.030535	0.030556	0.0097227
459	0.030557	0.030575	0.0096737
460	0.030545	0.030571	0.0096103
461	0.030545	0.030579	0.0095623
462	0.030546	0.030565	0.0095028
463	0.030548	0.030551	0.0094798
464	0.030521	0.030527	0.0094335
465	0.030515	0.030528	0.0095142
466	0.030534	0.030548	0.0096992
467	0.030631	0.030639	0.0099225
468	0.03072	0.030732	0.010042
469	0.030797	0.030813	0.010144
470	0.030891	0.03089	0.010215
471	0.031054	0.031028	0.010373
472	0.03117	0.03114	0.010472
473	0.031245	0.03123	0.010558
474	0.03126	0.031244	0.010568
475	0.031321	0.031276	0.010593
476	0.031472	0.031413	0.010765
477	0.031564	0.031511	0.010868
478	0.031561	0.031519	0.010848
479	0.031504	0.031459	0.010809
480	0.031486	0.031443	0.01085
481	0.031509	0.031469	0.010905
482	0.031503	0.031469	0.010938
483	0.031514	0.031475	0.010993
484	0.031566	0.031509	0.011044
485	0.031639	0.031576	0.011153
486	0.031676	0.031615	0.011218
487	0.031727	0.031656	0.011315
488	0.031768	0.031666	0.011342
489	0.031863	0.03175	0.011417
490	0.03207	0.031978	0.011715
491	0.032172	0.032096	0.011797
492	0.032207	0.032132	0.011749
493	0.032244	0.032178	0.011761
494	0.032326	0.032278	0.011871
495	0.032419	0.032375	0.012022
496	0.032567	0.032505	0.012243
497	0.03273	0.03265	0.012529
498	0.03289	0.032795	0.0128
499	0.033042	0.032928	0.013036
500	0.033204	0.033078	0.013289
501	0.033395	0.033261	0.013637
502	0.033565	0.033441	0.013991
503	0.033785	0.033683	0.014438
504	0.034132	0.034054	0.015066
505	0.034477	0.034412	0.015579
506	0.034788	0.034749	0.016073
507	0.035139	0.035134	0.016684
508	0.035541	0.03556	0.01735
509	0.036015	0.036051	0.01809
510	0.036497	0.036543	0.018853
511	0.036954	0.037023	0.019645
512	0.037448	0.037533	0.020487
513	0.03804	0.038133	0.021428
514	0.038658	0.038757	0.022398
515	0.039248	0.039353	0.023358
516	0.039871	0.039976	0.02442
517	0.040624	0.040727	0.02567
518	0.041477	0.04158	0.027037
519	0.042319	0.042435	0.028399
520	0.043177	0.04332	0.029853
521	0.044107	0.044271	0.031401
522	0.045086	0.045265	0.033003
523	0.04607	0.046271	0.034588
524	0.047013	0.047236	0.036161
525	0.047957	0.048197	0.037773
526	0.048915	0.049165	0.039344
527	0.049894	0.050144	0.040865
528	0.050817	0.051061	0.042271
529	0.051697	0.051942	0.043661
530	0.052571	0.052816	0.04506
531	0.053439	0.053688	0.046423
532	0.05424	0.054495	0.047677
533	0.054983	0.055243	0.048818
534	0.055718	0.055984	0.049954
535	0.05639	0.056666	0.050994
536	0.05695	0.057233	0.051884
537	0.057428	0.057729	0.052665
538	0.057854	0.058171	0.053411
539	0.058204	0.058534	0.054048
540	0.058494	0.058827	0.054536
541	0.058746	0.059077	0.054966
542	0.058998	0.059334	0.055429
543	0.05922	0.059568	0.055873
544	0.059448	0.059799	0.056287
545	0.059718	0.060066	0.056757
546	0.059984	0.060331	0.057233
547	0.060268	0.060616	0.057708
548	0.060543	0.060897	0.058155
549	0.060811	0.061178	0.058619
550	0.061047	0.061422	0.05906
551	0.061275	0.061663	0.059486
552	0.061467	0.06187	0.059858
553	0.061596	0.062009	0.060111
554	0.061687	0.062103	0.060291
555	0.06175	0.062179	0.060455
556	0.061774	0.062216	0.060568
557	0.061718	0.062165	0.060556
558	0.061617	0.062068	0.060501
559	0.061469	0.061914	0.060389
560	0.061231	0.061668	0.060137
561	0.060947	0.061375	0.059781
562	0.060634	0.061056	0.05936
563	0.060295	0.060716	0.058922
564	0.059901	0.060321	0.058408
565	0.059434	0.059849	0.057775
566	0.058929	0.059338	0.057051
567	0.058397	0.058795	0.056236
568	0.057815	0.05821	0.055348
569	0.057191	0.057595	0.054434
570	0.056537	0.056944	0.053472
571	0.055876	0.056284	0.052503
572	0.055186	0.055598	0.051495
573	0.054499	0.054906	0.050462
574	0.053848	0.054244	0.049437
575	0.053237	0.05362	0.048446
576	0.052673	0.053047	0.047544
577	0.052147	0.052513	0.046727
578	0.051632	0.051986	0.045907
579	0.051129	0.051467	0.045071
580	0.050682	0.051003	0.044291
581	0.05029	0.050599	0.043613
582	0.049878	0.050181	0.042929
583	0.049478	0.049779	0.042277
584	0.049122	0.049418	0.04169
585	0.048803	0.049096	0.041157
586	0.048492	0.048784	0.040634
587	0.048218	0.048498	0.040156
588	0.047946	0.048203	0.039676
589	0.047712	0.047953	0.039258
590	0.047535	0.047771	0.038945
591	0.047385	0.047614	0.038687
592	0.047235	0.047459	0.038413
593	0.047103	0.047324	0.038165
594	0.047004	0.047223	0.037978
595	0.046936	0.047154	0.037853
596	0.046838	0.047059	0.037685
597	0.046743	0.046969	0.037541
598	0.046653	0.04688	0.037407
599	0.046557	0.046786	0.037275
600	0.046452	0.046679	0.037137
601	0.046335	0.046557	0.03696
602	0.046198	0.046415	0.036729
603	0.046095	0.046314	0.036528
604	0.046003	0.046222	0.036358
605	0.045903	0.046117	0.036187
606	0.045787	0.046	0.035983
607	0.045651	0.045861	0.035745
608	0.045512	0.045722	0.035486
609	0.045379	0.045591	0.035224
610	0.045244	0.045457	0.034959
611	0.045056	0.045268	0.034629
612	0.044845	0.04505	0.034246
613	0.044645	0.044841	0.033859
614	0.044434	0.044621	0.033455
615	0.044214	0.044392	0.033006
616	0.043986	0.044152	0.032535
617	0.043758	0.04391	0.032091
618	0.043534	0.043672	0.031681
619	0.043327	0.043456	0.031292
620	0.043139	0.043264	0.030922
621	0.042934	0.043064	0.030537
622	0.042759	0.042899	0.030199
623	0.042647	0.042793	0.029964
624	0.042569	0.042711	0.029787
625	0.042493	0.042628	0.029625
626	0.042459	0.042585	0.029512
627	0.04244	0.042557	0.029417
628	0.042409	0.042519	0.029329
629	0.042388	0.042493	0.029261
630	0.042401	0.042504	0.029269
631	0.04243	0.042528	0.029318
632	0.042448	0.042545	0.029345
633	0.042435	0.04254	0.029316
634	0.042391	0.042502	0.029236
635	0.042304	0.042424	0.029098
636	0.042229	0.042352	0.028956
637	0.042142	0.042266	0.028789
638	0.042029	0.042149	0.028563
639	0.041897	0.042014	0.028296
640	0.041697	0.041815	0.027936
641	0.041465	0.04158	0.027521
642	0.041232	0.041343	0.027095
643	0.041011	0.041117	0.026642
644	0.040809	0.040911	0.0262
645	0.040595	0.040687	0.025705
646	0.040355	0.040435	0.025142
647	0.040107	0.040176	0.024583
648	0.039883	0.039933	0.024067
649	0.039696	0.039727	0.023592
650	0.039521	0.039531	0.023156
651	0.039341	0.039336	0.022749
652	0.039184	0.039168	0.022397
653	0.039071	0.039044	0.022132
654	0.038943	0.038909	0.021869
655	0.038845	0.038808	0.021645
656	0.038793	0.038756	0.021468
657	0.038735	0.038701	0.021253
658	0.038664	0.038637	0.021017
659	0.038587	0.038571	0.020749
660	0.038482	0.038473	0.020418
661	0.038367	0.03836	0.020066
662	0.038246	0.038233	0.019662
663	0.03812	0.038104	0.019256
664	0.037973	0.037951	0.01882
665	0.037824	0.037793	0.018348
666	0.037682	0.037639	0.017857
667	0.03759	0.037534	0.017416
668	0.037517	0.037456	0.016987
669	0.037483	0.037416	0.016605
670	0.03751	0.037441	0.016317
671	0.03755	0.03748	0.016047
672	0.037606	0.037539	0.015793
673	0.037695	0.037636	0.015598
674	0.037776	0.037719	0.015398
675	0.037854	0.037794	0.015182
676	0.037984	0.037919	0.015047
677	0.038127	0.038064	0.014961
678	0.038258	0.038197	0.014843
679	0.038397	0.038333	0.014715
680	0.038553	0.038484	0.014608
681	0.038752	0.038682	0.014565
682	0.038987	0.038912	0.014575
683	0.039268	0.039188	0.014693
684	0.039602	0.039524	0.01495
685	0.039977	0.039898	0.015326
686	0.040386	0.040308	0.01582
687	0.040855	0.040782	0.0165
688	0.041379	0.041311	0.017351
689	0.041947	0.041889	0.018383
690	0.042633	0.042589	0.019699
691	0.043417	0.043394	0.021267
692	0.044333	0.044338	0.023143
693	0.045427	0.04546	0.025366
694	0.046721	0.046785	0.027962
695	0.048238	0.048338	0.030946
696	0.049991	0.050126	0.034325
697	0.052022	0.052197	0.038159
698	0.054344	0.054556	0.042423
699	0.056952	0.057201	0.047098
700	0.059834	0.060125	0.05213
701	0.062979	0.06331	0.057474
702	0.066349	0.066722	0.063066
703	0.069893	0.070312	0.068818
704	0.073618	0.074084	0.074704
705	0.077489	0.078004	0.080661
706	0.081453	0.082023	0.08664
707	0.085492	0.086117	0.092597
708	0.089596	0.090276	0.098519
709	0.093736	0.094475	0.1044
710	0.09791	0.098703	0.11022
711	0.10214	0.10298	0.116
712	0.10641	0.1073	0.12173
713	0.11071	0.11165	0.12743
714	0.11506	0.11604	0.13309
715	0.11943	0.12046	0.13872
716	0.12384	0.12492	0.14433
717	0.12829	0.12942	0.1499
718	0.13276	0.13393	0.15542
719	0.13725	0.13847	0.1609
720	0.14174	0.14301	0.16634
721	0.14624	0.14756	0.17173
722	0.15074	0.15211	0.17708
723	0.15522	0.15663	0.18237
724	0.15966	0.16112	0.18757
725	0.16406	0.16556	0.19267
726	0.1684	0.16994	0.19767
727	0.17267	0.17426	0.20255
728	0.17685	0.17847	0.20728
729	0.18091	0.18257	0.21186
730	0.18487	0.18655	0.21628
731	0.18871	0.19042	0.22054
732	0.19241	0.19415	0.22465
733	0.19599	0.19775	0.22859
734	0.19942	0.20121	0.23236
735	0.20271	0.20453	0.23596
736	0.20586	0.2077	0.2394
737	0.20885	0.21072	0.24267
738	0.21168	0.21357	0.24577
739	0.21436	0.21627	0.2487
740	0.21689	0.21883	0.25147
741	0.21928	0.22124	0.25408
742	0.22151	0.22349	0.25652
743	0.22359	0.22558	0.25879
744	0.22552	0.22753	0.2609
745	0.22734	0.22935	0.2629
746	0.22902	0.23105	0.26476
747	0.23058	0.23263	0.26649
748	0.23202	0.23408	0.26809
749	0.23334	0.23542	0.26959
750	0.23456	0.23664	0.27098
751	0.23567	0.23775	0.27225
752	0.23668	0.23877	0.27344
753	0.23759	0.23968	0.27451
754	0.23841	0.24051	0.27549
755	0.23916	0.24128	0.2764
756	0.23985	0.24197	0.27723
757	0.24046	0.2426	0.278
758	0.24103	0.24317	0.27873
759	0.24155	0.2437	0.27939
760	0.24202	0.24419	0.27998
761	0.24246	0.24464	0.28053
762	0.24284	0.24504	0.28105
763	0.24319	0.24539	0.28152
764	0.24351	0.24571	0.28196
765	0.24381	0.246	0.28239
766	0.24407	0.24626	0.2828
767	0.2443	0.24649	0.28315
768	0.24451	0.2467	0.28347
769	0.24472	0.24691	0.28379
770	0.2449	0.24709	0.2841
771	0.24506	0.24725	0.28438
772	0.24522	0.24742	0.28465
773	0.24537	0.24757	0.28488
774	0.24551	0.24772	0.28511
775	0.24564	0.24786	0.28532
776	0.24575	0.24796	0.28552
777	0.24585	0.24807	0.28573
778	0.24597	0.2482	0.28594
779	0.2461	0.24832	0.28617
780	0.2462	0.24843	0.28637
781	0.24631	0.24854	0.28656
782	0.24643	0.24865	0.28676
783	0.24655	0.24878	0.28696
784	0.24667	0.24889	0.28714
785	0.24678	0.249	0.28732
786	0.24691	0.24914	0.2875
787	0.24703	0.24926	0.28769
788	0.24714	0.24938	0.28786
789	0.24726	0.24949	0.28803
790	0.24737	0.2496	0.28822
791	0.2475	0.24973	0.28844
792	0.24762	0.24986	0.28863
793	0.24774	0.24998	0.28879
794	0.24786	0.2501	0.28897
795	0.24799	0.25023	0.28917
796	0.24814	0.25038	0.28939
797	0.24828	0.25053	0.2896
798	0.24843	0.25068	0.28981
799	0.24856	0.25083	0.29003
800	0.2487	0.25097	0.29024
801	0.24884	0.25111	0.29044
802	0.24896	0.25123	0.29063
803	0.2491	0.25137	0.29083
804	0.24925	0.25151	0.29103
805	0.24939	0.25165	0.29123
806	0.24952	0.25178	0.29138
807	0.24966	0.25192	0.29154
808	0.24981	0.25207	0.29172
809	0.24996	0.25221	0.2919
810	0.2501	0.25235	0.29208
811	0.25025	0.2525	0.29227
812	0.2504	0.25265	0.29246
813	0.25053	0.25278	0.29264
814	0.25066	0.2529	0.29279
815	0.25079	0.25303	0.29295
816	0.25091	0.25317	0.29313
817	0.25105	0.25331	0.29331
818	0.25118	0.25344	0.2935
819	0.25132	0.25359	0.29371
820	0.25146	0.25374	0.29389
821	0.2516	0.25388	0.29406
822	0.25175	0.25402	0.29424
823	0.25189	0.25416	0.29442
824	0.25204	0.2543	0.29461
825	0.25218	0.25443	0.29479
826	0.25233	0.25458	0.29496
827	0.25247	0.25472	0.2951
828	0.2526	0.25485	0.29525
829	0.25274	0.25499	0.29543
830	0.25287	0.25514	0.29561
831	0.25301	0.25528	0.2958
832	0.25313	0.25542	0.296
833	0.25328	0.25557	0.29621
834	0.25342	0.25572	0.2964
835	0.25356	0.25586	0.29657
836	0.2537	0.256	0.29672
837	0.25384	0.25614	0.29687
838	0.25396	0.25625	0.29701
839	0.25407	0.25635	0.29714
840	0.25419	0.25646	0.29727
841	0.25429	0.25656	0.2974
842	0.25441	0.25667	0.29753
843	0.25453	0.25679	0.29766
844	0.25466	0.25692	0.2978
845	0.2548	0.25706	0.29797
846	0.25494	0.25721	0.29816
847	0.2551	0.25736	0.29836
848	0.25526	0.25752	0.29855
849	0.2554	0.25765	0.2987
850	0.2555	0.25775	0.29884
851	0.25559	0.25784	0.29898
852	0.25567	0.25793	0.29912
853	0.25577	0.25801	0.29928
854	0.25586	0.2581	0.29943
855	0.25594	0.25819	0.29954
856	0.25602	0.25826	0.2996
857	0.25609	0.25835	0.29968
858	0.25619	0.25846	0.29979
859	0.25631	0.25858	0.29992
860	0.25645	0.25871	0.30007
861	0.25659	0.25885	0.30019
862	0.25672	0.25898	0.30029
863	0.25682	0.25908	0.30037
864	0.2569	0.25915	0.30047
865	0.257	0.25926	0.3006
866	0.25713	0.25938	0.30076
867	0.25725	0.25949	0.30092
868	0.25734	0.25957	0.30108
869	0.25742	0.25964	0.30121
870	0.25748	0.2597	0.30132
871	0.25754	0.25977	0.30149
872	0.25761	0.25983	0.30162
873	0.25768	0.25989	0.30174
874	0.25776	0.25998	0.30186
875	0.25784	0.26005	0.30192
876	0.25791	0.26012	0.30197
877	0.25798	0.26019	0.30202
878	0.25806	0.26028	0.3021
879	0.25817	0.2604	0.30218
880	0.25828	0.2605	0.30226
881	0.25835	0.26057	0.30232
882	0.25843	0.26066	0.30242
883	0.25852	0.26075	0.30254
884	0.25861	0.26082	0.30266
885	0.25868	0.26089	0.30278
886	0.25875	0.26095	0.3029
887	0.25883	0.26102	0.30304
888	0.25892	0.26111	0.30319
889	0.25903	0.26121	0.30332
890	0.25915	0.26131	0.30341
891	0.25924	0.26141	0.30349
892	0.25934	0.2615	0.30357
893	0.25941	0.26158	0.30364
894	0.25948	0.26166	0.30369
895	0.25954	0.26174	0.30371
896	0.25962	0.26184	0.30378
897	0.25968	0.2619	0.30384
898	0.2597	0.26193	0.30387
899	0.25973	0.26196	0.3039
900	0.25979	0.26201	0.30393
901	0.25986	0.26207	0.30399
902	0.25992	0.26212	0.30406
903	0.26002	0.26221	0.30413
904	0.26012	0.2623	0.3042
905	0.2602	0.26238	0.30428
906	0.26026	0.26244	0.30433
907	0.26035	0.26253	0.30443
908	0.26044	0.26262	0.30453
909	0.26053	0.26271	0.3046
910	0.26066	0.26283	0.30479
911	0.26076	0.26293	0.30496
912	0.26083	0.26301	0.30507
913	0.2609	0.26308	0.30513
914	0.26098	0.26317	0.30517
915	0.26105	0.26324	0.30527
916	0.2611	0.2633	0.30541
917	0.26118	0.26338	0.30548
918	0.26123	0.26343	0.30554
919	0.26128	0.26348	0.3056
920	0.26136	0.26355	0.30566
921	0.26147	0.26365	0.30579
922	0.26154	0.26372	0.30586
923	0.26158	0.26374	0.3059
924	0.26162	0.26377	0.306
925	0.26165	0.2638	0.30607
926	0.26166	0.26381	0.3061
927	0.26166	0.26381	0.3061
928	0.26169	0.26385	0.3062
929	0.26172	0.26387	0.30627
930	0.26173	0.26389	0.30631
931	0.26176	0.26393	0.30634
932	0.26187	0.26404	0.30644
933	0.26202	0.26418	0.30656
934	0.26218	0.26433	0.30667
935	0.26231	0.26447	0.30671
936	0.26231	0.26447	0.30668
937	0.26229	0.26444	0.30665
938	0.26229	0.26444	0.30665
939	0.26231	0.26445	0.30668
940	0.26231	0.26443	0.30666
941	0.2623	0.26441	0.30663
942	0.26232	0.26444	0.30666
943	0.2623	0.26443	0.30661
944	0.26227	0.26441	0.3066
945	0.26227	0.2644	0.30663
946	0.26232	0.26445	0.30663
947	0.26234	0.26447	0.30663
948	0.26234	0.26448	0.30661
949	0.26232	0.26447	0.30658
950	0.26222	0.26437	0.30647
951	0.2622	0.26435	0.30647
952	0.26221	0.26437	0.30651
953	0.26218	0.26433	0.30649
954	0.26215	0.26431	0.30645
955	0.26217	0.26431	0.30647
956	0.2622	0.26434	0.30654
957	0.26221	0.26436	0.30657
958	0.2622	0.26433	0.30653
959	0.26218	0.2643	0.3064
960	0.26218	0.26428	0.30626
961	0.26218	0.26431	0.30627
962	0.26216	0.26429	0.30625
963	0.2621	0.26424	0.30622
964	0.26202	0.26416	0.30617
965	0.26194	0.26407	0.30619
966	0.26192	0.26406	0.30624
967	0.26193	0.26407	0.30632
968	0.26197	0.26409	0.30645
969	0.26205	0.26415	0.30662
970	0.26218	0.26424	0.30684
971	0.2623	0.26434	0.30704
972	0.26239	0.2644	0.30713
973	0.26254	0.26453	0.30715
974	0.26264	0.26464	0.30726
975	0.26269	0.26472	0.30744
976	0.2627	0.26473	0.30747
977	0.26263	0.26468	0.3075
978	0.26254	0.26459	0.30747
979	0.26247	0.26449	0.30737
980	0.2625	0.26455	0.30734
981	0.26253	0.26457	0.30734
982	0.26251	0.26456	0.3073
983	0.26248	0.26453	0.30728
984	0.26249	0.2645	0.30748
985	0.26251	0.26453	0.3076
986	0.26256	0.26459	0.30764
987	0.26268	0.26472	0.30767
988	0.26285	0.26491	0.30777
989	0.26302	0.2651	0.30799
990	0.26324	0.26536	0.30828
991	0.26345	0.2656	0.30861
992	0.26362	0.2658	0.30875
993	0.26388	0.26609	0.30903
994	0.26413	0.26636	0.30936
995	0.26429	0.26648	0.30977
996	0.2644	0.26657	0.31003
997	0.26446	0.26663	0.31033
998	0.2646	0.26671	0.31064
999	0.26482	0.26684	0.31074
1000	0.26508	0.26695	0.31087
1001	0.26539	0.26713	0.31107
1002	0.26582	0.26744	0.31136
1003	0.26621	0.26774	0.31179
1004	0.26655	0.268	0.31218
1005	0.26678	0.2682	0.31249
1006	0.26688	0.26832	0.31276
1007	0.26699	0.26846	0.31323
1008	0.26696	0.26847	0.31361
1009	0.26686	0.26837	0.31389
1010	0.26682	0.26834	0.31397
1011	0.2668	0.26835	0.31408
1012	0.26686	0.26842	0.31412
1013	0.26699	0.26851	0.31409
1014	0.26717	0.26863	0.31408
1015	0.26736	0.26883	0.31408
1016	0.26754	0.26908	0.31407
1017	0.26771	0.26928	0.31403
1018	0.26783	0.26941	0.31397
1019	0.26793	0.26956	0.31399
1020	0.268	0.26975	0.31406
1021	0.268	0.2699	0.31414
1022	0.268	0.26999	0.31423
1023	0.26807	0.27004	0.31438
1024	0.2682	0.27013	0.31464
1025	0.26838	0.27025	0.31497
1026	0.26856	0.27036	0.31531
1027	0.26874	0.27045	0.3156
1028	0.26892	0.27058	0.31591
1029	0.26905	0.27074	0.31625
1030	0.26919	0.2709	0.31655
1031	0.2694	0.27103	0.31676
1032	0.26963	0.27116	0.31692
1033	0.26983	0.27133	0.31708
1034	0.26994	0.27151	0.31717
1035	0.26999	0.27162	0.31717
1036	0.27005	0.27171	0.31717
1037	0.27015	0.27184	0.31714
1038	0.27023	0.27195	0.31704
1039	0.27023	0.27201	0.31693
1040	0.27019	0.27204	0.31687
1041	0.27018	0.2721	0.31693
1042	0.27023	0.27221	0.31708
1043	0.2703	0.27233	0.3173
1044	0.27042	0.27243	0.31752
1045	0.27054	0.27249	0.31768
1046	0.27065	0.27253	0.31784
1047	0.27081	0.27261	0.31806
1048	0.27098	0.27269	0.31824
1049	0.27113	0.27276	0.31836
1050	0.27125	0.27283	0.31851
1051	0.27131	0.27289	0.31861
1052	0.27131	0.27296	0.31866
1053	0.2713	0.27305	0.31876
1054	0.27135	0.2732	0.31903
1055	0.27145	0.27339	0.31939
1056	0.27154	0.27355	0.31969
1057	0.27159	0.27365	0.3199
1058	0.27162	0.27369	0.32001
1059	0.27164	0.2737	0.32003
1060	0.27168	0.27369	0.32
1061	0.27176	0.27368	0.31999
1062	0.27189	0.27373	0.32001
1063	0.27203	0.27379	0.32008
1064	0.27217	0.27385	0.32017
1065	0.27238	0.27397	0.32022
1066	0.27261	0.27416	0.32028
1067	0.27284	0.27434	0.32044
1068	0.27305	0.27453	0.32066
1069	0.27325	0.27472	0.32082
1070	0.27342	0.27487	0.32089
1071	0.27351	0.27499	0.32091
1072	0.27356	0.27509	0.32089
1073	0.27356	0.27516	0.32087
1074	0.27354	0.27521	0.32085
1075	0.27355	0.27529	0.3209
1076	0.27363	0.27544	0.32103
1077	0.2737	0.27558	0.32113
1078	0.27377	0.27569	0.32116
1079	0.27384	0.27578	0.32116
1080	0.27388	0.27585	0.32122
1081	0.2739	0.27589	0.32132
1082	0.27394	0.27591	0.32138
1083	0.27398	0.27594	0.32142
1084	0.274	0.27599	0.32143
1085	0.274	0.27604	0.32141
1086	0.27401	0.27606	0.32134
1087	0.27405	0.27606	0.3213
1088	0.27414	0.27611	0.32133
1089	0.27427	0.27619	0.32142
1090	0.27438	0.27623	0.32149
1091	0.27444	0.27621	0.32151
1092	0.27448	0.27618	0.32152
1093	0.2745	0.27616	0.32159
1094	0.27454	0.27615	0.32176
1095	0.27457	0.27614	0.322
1096	0.27456	0.27611	0.32224
1097	0.27453	0.27612	0.32245
1098	0.2745	0.27616	0.32262
1099	0.2745	0.27619	0.32273
1100	0.27452	0.27622	0.32279
1101	0.27459	0.27629	0.32286
1102	0.27469	0.2764	0.32296
1103	0.27477	0.27649	0.32301
1104	0.27484	0.27652	0.32299
1105	0.27488	0.27655	0.32294
1106	0.27489	0.27656	0.32285
1107	0.2749	0.27655	0.32275
1108	0.27491	0.27653	0.32268
1109	0.27492	0.27653	0.32268
1110	0.27491	0.27654	0.32272
1111	0.27491	0.27657	0.32279
1112	0.27494	0.27661	0.32287
1113	0.275	0.27665	0.32296
1114	0.27506	0.27667	0.32305
1115	0.27513	0.27671	0.32316
1116	0.27519	0.27678	0.32331
1117	0.27522	0.27684	0.32343
1118	0.27521	0.27689	0.32348
1119	0.27519	0.27691	0.32345
1120	0.27512	0.27687	0.32337
1121	0.27503	0.27678	0.32325
1122	0.27498	0.27671	0.32316
1123	0.27494	0.27667	0.32312
1124	0.27494	0.27665	0.32307
1125	0.27495	0.27662	0.32298
1126	0.27492	0.27654	0.32282
1127	0.27485	0.27639	0.32259
1128	0.27476	0.27624	0.32236
1129	0.27466	0.27613	0.32218
1130	0.27455	0.27604	0.32201
1131	0.2744	0.2759	0.3218
1132	0.27421	0.27573	0.32159
1133	0.27398	0.27554	0.32145
1134	0.27373	0.27532	0.32136
1135	0.27347	0.27509	0.32129
1136	0.27326	0.2749	0.32124
1137	0.27314	0.27477	0.32123
1138	0.27304	0.27466	0.3212
1139	0.27291	0.27449	0.32111
1140	0.27271	0.27424	0.32094
1141	0.2725	0.27401	0.32079
1142	0.27228	0.27381	0.32066
1143	0.27203	0.2736	0.32049
1144	0.27174	0.27334	0.32024
1145	0.27137	0.273	0.31992
1146	0.27097	0.27264	0.31957
1147	0.27057	0.27228	0.31921
1148	0.2702	0.27192	0.31881
1149	0.26987	0.2716	0.31838
1150	0.26962	0.27138	0.31801
1151	0.26945	0.27124	0.31772
1152	0.26929	0.2711	0.31746
1153	0.26913	0.27095	0.31723
1154	0.26901	0.2708	0.31702
1155	0.26892	0.27069	0.31686
1156	0.26883	0.27058	0.31671
1157	0.26874	0.27045	0.31655
