*Name: Maple bot
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
502	0.062586	0.061094	0.036684
503	0.063102	0.061574	0.038408
504	0.063724	0.062174	0.040408
505	0.064313	0.062744	0.042465
506	0.064897	0.063318	0.044622
507	0.065568	0.06398	0.04703
508	0.066328	0.064721	0.049717
509	0.067165	0.065555	0.05267
510	0.06801	0.066417	0.055799
511	0.068892	0.067302	0.059106
512	0.069884	0.06828	0.06271
513	0.070998	0.069377	0.066657
514	0.072191	0.070546	0.070852
515	0.073449	0.071785	0.075264
516	0.074818	0.073127	0.079954
517	0.076342	0.074611	0.084959
518	0.077938	0.076174	0.090153
519	0.079543	0.077745	0.0954
520	0.081224	0.079389	0.10079
521	0.083004	0.081124	0.10633
522	0.084833	0.082916	0.11192
523	0.086683	0.084729	0.11749
524	0.088512	0.086516	0.12296
525	0.090365	0.088316	0.12836
526	0.092219	0.090112	0.13363
527	0.094029	0.091882	0.13871
528	0.095761	0.093576	0.14352
529	0.097433	0.095208	0.14806
530	0.09905	0.096781	0.15239
531	0.10058	0.098269	0.15643
532	0.10199	0.099621	0.1601
533	0.10325	0.10083	0.16341
534	0.10444	0.10198	0.16647
535	0.1055	0.10301	0.16919
536	0.10641	0.10389	0.17157
537	0.10721	0.10465	0.17365
538	0.10789	0.10531	0.17546
539	0.10846	0.10586	0.177
540	0.10891	0.1063	0.17829
541	0.10927	0.10667	0.17938
542	0.10959	0.10702	0.18035
543	0.10989	0.10732	0.18123
544	0.11016	0.10761	0.18206
545	0.11046	0.1079	0.18288
546	0.11074	0.10819	0.18367
547	0.11102	0.10847	0.18445
548	0.11129	0.10876	0.18523
549	0.11156	0.10905	0.18601
550	0.11183	0.10932	0.18678
551	0.11207	0.10958	0.1875
552	0.11226	0.10979	0.18811
553	0.11238	0.10993	0.18858
554	0.11242	0.10998	0.18887
555	0.1124	0.10997	0.18899
556	0.11227	0.10987	0.18889
557	0.11203	0.10964	0.18853
558	0.11171	0.10932	0.18795
559	0.11128	0.1089	0.18711
560	0.11071	0.10834	0.18599
561	0.11005	0.10769	0.18463
562	0.10931	0.10697	0.18305
563	0.1085	0.10618	0.1813
564	0.10761	0.10532	0.17935
565	0.10663	0.10437	0.17717
566	0.10557	0.10334	0.17479
567	0.10444	0.10225	0.17222
568	0.10326	0.10108	0.16948
569	0.10203	0.099878	0.1666
570	0.10076	0.098618	0.16356
571	0.099458	0.09733	0.16042
572	0.098158	0.096028	0.15722
573	0.096851	0.094716	0.15397
574	0.095573	0.093424	0.15074
575	0.094347	0.092185	0.1476
576	0.093187	0.09102	0.14459
577	0.092098	0.089929	0.14172
578	0.091058	0.088891	0.13896
579	0.090045	0.087893	0.1363
580	0.089095	0.086962	0.1338
581	0.088244	0.086123	0.13148
582	0.087433	0.08532	0.1293
583	0.086664	0.084564	0.12723
584	0.085941	0.083854	0.12527
585	0.085262	0.083183	0.12341
586	0.084633	0.082557	0.12168
587	0.084062	0.081983	0.12009
588	0.083487	0.081404	0.11854
589	0.082959	0.080873	0.11712
590	0.082499	0.080409	0.11584
591	0.082088	0.08	0.1147
592	0.081708	0.079618	0.11364
593	0.081359	0.079273	0.11269
594	0.081071	0.078991	0.11187
595	0.080854	0.078768	0.11119
596	0.080635	0.078541	0.11056
597	0.080426	0.078322	0.10997
598	0.080211	0.07811	0.10939
599	0.080005	0.07791	0.10882
600	0.079812	0.077721	0.1083
601	0.079592	0.077499	0.10771
602	0.079317	0.077224	0.10703
603	0.079062	0.07697	0.10636
604	0.078819	0.076721	0.10567
605	0.078559	0.076462	0.10494
606	0.078272	0.076174	0.10411
607	0.077949	0.075846	0.10317
608	0.077601	0.0755	0.10215
609	0.077242	0.075142	0.10109
610	0.076868	0.074768	0.09995
611	0.076447	0.074351	0.098696
612	0.075998	0.073915	0.09736
613	0.075561	0.073487	0.096016
614	0.075119	0.073052	0.094639
615	0.074663	0.072598	0.093218
616	0.074217	0.072158	0.091813
617	0.073798	0.071748	0.090462
618	0.073391	0.071347	0.089145
619	0.072998	0.070962	0.087877
620	0.072635	0.0706	0.08669
621	0.07227	0.070237	0.085548
622	0.071933	0.069907	0.084511
623	0.071647	0.069626	0.083602
624	0.071411	0.069387	0.082819
625	0.0712	0.069167	0.082126
626	0.071029	0.06899	0.081551
627	0.070876	0.06884	0.081067
628	0.070728	0.0687	0.080643
629	0.070602	0.068577	0.080298
630	0.07052	0.068492	0.080052
631	0.070468	0.068443	0.079872
632	0.070406	0.068382	0.079669
633	0.070314	0.068283	0.079403
634	0.070201	0.068162	0.079069
635	0.070021	0.067982	0.07857
636	0.06979	0.067749	0.077901
637	0.06952	0.067471	0.077071
638	0.069204	0.067146	0.076056
639	0.068835	0.066776	0.074836
640	0.068392	0.06634	0.073393
641	0.067893	0.065851	0.071763
642	0.067367	0.06533	0.069999
643	0.066832	0.064801	0.068145
644	0.066309	0.064277	0.066248
645	0.065783	0.063753	0.064312
646	0.065241	0.063212	0.062341
647	0.064708	0.062682	0.0604
648	0.064214	0.062195	0.058557
649	0.063751	0.061734	0.056817
650	0.063345	0.061325	0.055237
651	0.062997	0.060971	0.053836
652	0.062695	0.060668	0.052588
653	0.062447	0.060423	0.051507
654	0.062221	0.060204	0.050541
655	0.062033	0.060022	0.049681
656	0.061889	0.059876	0.048914
657	0.061747	0.059729	0.048151
658	0.061594	0.059569	0.047345
659	0.061429	0.059401	0.046473
660	0.061243	0.059211	0.045496
661	0.061039	0.059003	0.044409
662	0.060801	0.058757	0.043195
663	0.060554	0.058496	0.041893
664	0.060318	0.058241	0.040545
665	0.060078	0.057981	0.039151
666	0.059832	0.057711	0.037724
667	0.059619	0.057472	0.03634
668	0.059438	0.057263	0.035013
669	0.059307	0.057099	0.033787
670	0.059254	0.056996	0.032698
671	0.059252	0.056935	0.031713
672	0.059306	0.05693	0.030853
673	0.05942	0.056981	0.030125
674	0.059586	0.057073	0.029494
675	0.059802	0.057208	0.028952
676	0.060088	0.057413	0.028527
677	0.060432	0.057676	0.028201
678	0.060818	0.057974	0.027948
679	0.061259	0.058317	0.027785
680	0.061743	0.058694	0.02771
681	0.062295	0.059134	0.027791
682	0.062914	0.059641	0.028046
683	0.063619	0.060234	0.02856
684	0.064413	0.060911	0.029398
685	0.065272	0.061659	0.030606
686	0.066186	0.062476	0.03224
687	0.067176	0.063382	0.034422
688	0.068269	0.064404	0.037269
689	0.069478	0.065562	0.040858
690	0.070847	0.066901	0.045341
691	0.072406	0.068442	0.050809
692	0.074209	0.070238	0.057357
693	0.076326	0.072347	0.065066
694	0.078809	0.074821	0.073969
695	0.081718	0.077718	0.084065
696	0.085082	0.081066	0.09529
697	0.088958	0.084919	0.1076
698	0.093345	0.089277	0.12084
699	0.098247	0.094147	0.1349
700	0.10364	0.099501	0.14955
701	0.10947	0.1053	0.16463
702	0.11569	0.11148	0.17993
703	0.12222	0.11799	0.19527
704	0.12901	0.12476	0.21054
705	0.13597	0.1317	0.22557
706	0.14301	0.13874	0.24025
707	0.15011	0.14583	0.25453
708	0.15721	0.15295	0.26838
709	0.16428	0.16003	0.28175
710	0.17129	0.16706	0.29466
711	0.17827	0.17406	0.30717
712	0.1852	0.181	0.31927
713	0.1921	0.18791	0.33105
714	0.19896	0.19479	0.34249
715	0.2058	0.20164	0.35365
716	0.21261	0.20847	0.36455
717	0.21941	0.21527	0.37521
718	0.22618	0.22205	0.38563
719	0.23292	0.22879	0.39582
720	0.2396	0.23549	0.4058
721	0.24625	0.24214	0.41554
722	0.25283	0.24873	0.42507
723	0.25934	0.25525	0.43436
724	0.26576	0.26169	0.44342
725	0.27209	0.26803	0.45221
726	0.27829	0.27424	0.46072
727	0.28438	0.28034	0.46896
728	0.29033	0.2863	0.47691
729	0.29612	0.29208	0.48456
730	0.30172	0.29769	0.49189
731	0.30715	0.30312	0.4989
732	0.31239	0.30837	0.50564
733	0.31743	0.31342	0.51206
734	0.32227	0.31826	0.51816
735	0.32688	0.32288	0.52394
736	0.33128	0.32729	0.52941
737	0.33547	0.33148	0.53457
738	0.33944	0.33545	0.53941
739	0.34317	0.33919	0.54394
740	0.34668	0.34271	0.54818
741	0.34996	0.34601	0.55213
742	0.35302	0.34909	0.5558
743	0.35584	0.35194	0.55919
744	0.35843	0.35456	0.5623
745	0.3608	0.35698	0.56516
746	0.36297	0.35921	0.56781
747	0.36494	0.36125	0.57022
748	0.36671	0.3631	0.57239
749	0.36831	0.36477	0.57437
750	0.36973	0.36628	0.57614
751	0.37099	0.36762	0.5777
752	0.37209	0.36881	0.57908
753	0.37304	0.36985	0.5803
754	0.37386	0.37077	0.58137
755	0.37458	0.37158	0.5823
756	0.37519	0.37229	0.58311
757	0.37571	0.37291	0.58381
758	0.37616	0.37345	0.58442
759	0.37653	0.37393	0.58496
760	0.37686	0.37434	0.58544
761	0.37713	0.3747	0.58586
762	0.37734	0.375	0.5862
763	0.37751	0.37524	0.58648
764	0.37763	0.37544	0.5867
765	0.3777	0.37558	0.58687
766	0.37774	0.37568	0.587
767	0.37773	0.37574	0.58706
768	0.37769	0.37577	0.58709
769	0.37763	0.37578	0.58709
770	0.37756	0.37578	0.58707
771	0.37746	0.37575	0.58702
772	0.37736	0.37572	0.58699
773	0.37726	0.37568	0.58695
774	0.37716	0.37564	0.5869
775	0.37706	0.37559	0.58684
776	0.37695	0.37553	0.58676
777	0.37686	0.37548	0.5867
778	0.37678	0.37544	0.58665
779	0.3767	0.37539	0.58659
780	0.37662	0.37535	0.58653
781	0.37654	0.37531	0.58648
782	0.37648	0.37528	0.58644
783	0.37643	0.37527	0.58641
784	0.37639	0.37525	0.58637
785	0.37633	0.37521	0.58633
786	0.37629	0.3752	0.58632
787	0.37627	0.3752	0.58631
788	0.37624	0.3752	0.5863
789	0.37622	0.3752	0.58628
790	0.37622	0.37521	0.58628
791	0.37623	0.37524	0.58631
792	0.37622	0.37524	0.58632
793	0.37621	0.37525	0.58633
794	0.37623	0.37528	0.58636
795	0.37626	0.37532	0.58642
796	0.37629	0.37536	0.58647
797	0.37633	0.3754	0.58651
798	0.37637	0.37545	0.58655
799	0.3764	0.37548	0.58659
800	0.37643	0.37551	0.58664
801	0.37648	0.37556	0.58669
802	0.37654	0.37563	0.58674
803	0.3766	0.37569	0.58679
804	0.37666	0.37575	0.58684
805	0.37671	0.37581	0.5869
806	0.37675	0.37585	0.58694
807	0.37679	0.37589	0.58698
808	0.37685	0.37594	0.58703
809	0.37689	0.37599	0.58708
810	0.37693	0.37604	0.58711
811	0.37697	0.37609	0.58714
812	0.37702	0.37614	0.58719
813	0.37706	0.37618	0.58723
814	0.37712	0.37623	0.58726
815	0.37717	0.37629	0.58729
816	0.37722	0.37636	0.58731
817	0.37729	0.37645	0.58735
818	0.37736	0.37654	0.58738
819	0.37744	0.37663	0.58743
820	0.37751	0.37671	0.58747
821	0.37758	0.37678	0.58748
822	0.37763	0.37685	0.58749
823	0.37769	0.37693	0.58752
824	0.37775	0.377	0.58754
825	0.37781	0.37706	0.58756
826	0.37787	0.37713	0.5876
827	0.37792	0.37719	0.58762
828	0.37796	0.37723	0.58761
829	0.378	0.37727	0.58761
830	0.37805	0.37734	0.58762
831	0.37812	0.37741	0.58764
832	0.37819	0.37749	0.58766
833	0.37824	0.37755	0.58768
834	0.37829	0.37761	0.58768
835	0.37834	0.37768	0.58768
836	0.37838	0.37774	0.58769
837	0.37844	0.37781	0.58771
838	0.37848	0.37786	0.58771
839	0.37851	0.3779	0.58767
840	0.37854	0.37795	0.58764
841	0.37857	0.37798	0.5876
842	0.3786	0.37801	0.58757
843	0.37862	0.37804	0.58751
844	0.37866	0.37808	0.58748
845	0.3787	0.37814	0.58746
846	0.37874	0.37819	0.58746
847	0.37879	0.37824	0.58746
848	0.37883	0.37831	0.58746
849	0.37887	0.37836	0.58747
850	0.37889	0.3784	0.58746
851	0.3789	0.37843	0.58743
852	0.37891	0.37846	0.58739
853	0.37894	0.3785	0.58736
854	0.37897	0.37855	0.58733
855	0.37897	0.37856	0.58728
856	0.37895	0.37855	0.58719
857	0.37895	0.37856	0.5871
858	0.37897	0.37858	0.58706
859	0.379	0.37862	0.58703
860	0.37905	0.37866	0.58704
861	0.37909	0.3787	0.58703
862	0.3791	0.37872	0.587
863	0.37909	0.37871	0.58695
864	0.37907	0.3787	0.58689
865	0.37907	0.37871	0.58685
866	0.37908	0.37874	0.58682
867	0.37908	0.37875	0.58675
868	0.37904	0.37873	0.58665
869	0.37898	0.3787	0.58654
870	0.37896	0.37868	0.58641
871	0.37898	0.37872	0.58637
872	0.379	0.37874	0.58632
873	0.37901	0.37875	0.58626
874	0.37902	0.37878	0.58622
875	0.37904	0.37881	0.5862
876	0.37905	0.37883	0.58617
877	0.37905	0.37882	0.5861
878	0.37908	0.37886	0.58607
879	0.37909	0.3789	0.58603
880	0.37908	0.37889	0.58594
881	0.37903	0.37884	0.58578
882	0.379	0.37883	0.58565
883	0.37899	0.37883	0.58554
884	0.37901	0.37885	0.58546
885	0.37903	0.37886	0.58539
886	0.37902	0.37884	0.58527
887	0.379	0.37882	0.58516
888	0.379	0.37883	0.58509
889	0.37904	0.37886	0.58506
890	0.37906	0.37887	0.58501
891	0.37906	0.37887	0.58494
892	0.37907	0.37889	0.58488
893	0.37907	0.37889	0.58481
894	0.37907	0.37889	0.58473
895	0.37909	0.37892	0.58467
896	0.37913	0.37898	0.58461
897	0.37914	0.379	0.58452
898	0.37912	0.37899	0.5844
899	0.37909	0.37896	0.58427
900	0.37908	0.37896	0.58416
901	0.37908	0.37896	0.58407
902	0.37908	0.37896	0.58398
903	0.37909	0.37896	0.5839
904	0.37909	0.37896	0.58381
905	0.37907	0.37894	0.58369
906	0.37905	0.37893	0.58357
907	0.37907	0.37895	0.58351
908	0.3791	0.37897	0.58346
909	0.37911	0.37899	0.5834
910	0.37911	0.37901	0.58335
911	0.37911	0.37901	0.5833
912	0.3791	0.379	0.58325
913	0.37909	0.37898	0.58317
914	0.37907	0.37896	0.58306
915	0.37905	0.37895	0.58294
916	0.37905	0.37895	0.58282
917	0.37907	0.37896	0.58271
918	0.37908	0.37897	0.58259
919	0.37912	0.379	0.58249
920	0.37918	0.37907	0.58244
921	0.37918	0.37908	0.58233
922	0.37915	0.37907	0.5822
923	0.3791	0.37903	0.58207
924	0.37905	0.379	0.58195
925	0.37897	0.37894	0.58182
926	0.37887	0.37885	0.58165
927	0.37876	0.37874	0.58145
928	0.37867	0.37866	0.58131
929	0.37863	0.37861	0.58122
930	0.37862	0.37861	0.58117
931	0.37864	0.37865	0.58113
932	0.37872	0.37873	0.58116
933	0.37882	0.37882	0.58118
934	0.37888	0.37888	0.58112
935	0.37885	0.37883	0.58092
936	0.37879	0.37878	0.58075
937	0.3787	0.37869	0.58056
938	0.37857	0.37856	0.58032
939	0.37841	0.37841	0.58007
940	0.37824	0.37823	0.57981
941	0.37806	0.37804	0.57957
942	0.3779	0.37786	0.57938
943	0.37775	0.37774	0.5792
944	0.37764	0.37765	0.57903
945	0.37758	0.37759	0.57886
946	0.37755	0.37755	0.57874
947	0.37743	0.37745	0.57849
948	0.37729	0.37729	0.5782
949	0.37715	0.37711	0.57791
950	0.37696	0.37691	0.57767
951	0.37678	0.3767	0.57743
952	0.37659	0.37649	0.57715
953	0.37637	0.37627	0.57685
954	0.37615	0.37604	0.57657
955	0.37595	0.37584	0.5763
956	0.37577	0.37567	0.57604
957	0.37561	0.37553	0.57576
958	0.3755	0.37543	0.57545
959	0.37538	0.37532	0.57515
960	0.37524	0.37519	0.57485
961	0.37508	0.37502	0.57452
962	0.37492	0.37483	0.57421
963	0.37478	0.37465	0.57398
964	0.37462	0.37446	0.57378
965	0.37439	0.37422	0.57351
966	0.37427	0.3741	0.57331
967	0.37425	0.37407	0.57323
968	0.37428	0.37408	0.57325
969	0.3743	0.37411	0.57322
970	0.37435	0.37417	0.57319
971	0.37442	0.37426	0.5732
972	0.3745	0.37439	0.57325
973	0.37455	0.37449	0.57326
974	0.37451	0.3745	0.57316
975	0.37444	0.37443	0.57304
976	0.37438	0.37434	0.573
977	0.37431	0.37429	0.57296
978	0.37418	0.37418	0.57281
979	0.37401	0.37402	0.57257
980	0.37399	0.37397	0.57251
981	0.37404	0.37399	0.57255
982	0.37406	0.374	0.57258
983	0.37404	0.37399	0.57251
984	0.37412	0.37405	0.57247
985	0.37416	0.37411	0.57251
986	0.37422	0.37421	0.57259
987	0.37432	0.37432	0.57264
988	0.3744	0.37442	0.57271
989	0.37459	0.37463	0.57293
990	0.37483	0.37489	0.57322
991	0.37498	0.37511	0.57339
992	0.37511	0.37527	0.57341
993	0.37533	0.37549	0.57357
994	0.3756	0.37576	0.57382
995	0.3759	0.37608	0.57408
996	0.37649	0.37669	0.57475
997	0.37675	0.37695	0.57499
998	0.37675	0.37692	0.57484
999	0.37647	0.37662	0.57447
1000	0.37608	0.37617	0.57393
1001	0.37566	0.37566	0.57328
1002	0.37525	0.37519	0.57256
1003	0.3749	0.37476	0.5718
1004	0.37448	0.37426	0.57094
1005	0.374	0.37372	0.57002
1006	0.37359	0.37331	0.56915
1007	0.37337	0.37311	0.56857
1008	0.37331	0.37307	0.56826
1009	0.37341	0.3732	0.56833
1010	0.37374	0.37356	0.5688
1011	0.3737	0.37355	0.56884
1012	0.37366	0.37358	0.5689
1013	0.37359	0.3736	0.56904
1014	0.37358	0.37363	0.56928
1015	0.37364	0.37366	0.56963
1016	0.37376	0.37374	0.57003
1017	0.37393	0.37386	0.57039
1018	0.37406	0.37394	0.57062
1019	0.3741	0.37397	0.57076
1020	0.37412	0.374	0.57085
1021	0.37412	0.37399	0.57083
1022	0.37408	0.37392	0.57075
1023	0.374	0.37384	0.57065
1024	0.37392	0.37379	0.57053
1025	0.37388	0.37382	0.5704
1026	0.37387	0.3739	0.57033
1027	0.37391	0.37401	0.57037
1028	0.37405	0.37419	0.57056
1029	0.37427	0.37442	0.57087
1030	0.37457	0.37469	0.57118
1031	0.3749	0.37497	0.57141
1032	0.37516	0.37523	0.57159
1033	0.37537	0.37544	0.57172
1034	0.3755	0.37558	0.57175
1035	0.37549	0.37565	0.57164
1036	0.37541	0.37566	0.57147
1037	0.37525	0.37559	0.57133
1038	0.37503	0.37542	0.5712
1039	0.37482	0.37518	0.57114
1040	0.3747	0.37498	0.57115
1041	0.37472	0.37492	0.57121
1042	0.37486	0.37501	0.57131
1043	0.37506	0.37515	0.57142
1044	0.37526	0.37529	0.57149
1045	0.37541	0.37545	0.57144
1046	0.37554	0.37566	0.57129
1047	0.37569	0.37589	0.57107
1048	0.37578	0.37611	0.5709
1049	0.37582	0.3763	0.57074
1050	0.37585	0.37644	0.57059
1051	0.37586	0.37648	0.57056
1052	0.37585	0.37643	0.5707
1053	0.37591	0.37636	0.57098
1054	0.37606	0.37638	0.57129
1055	0.37624	0.37648	0.57159
1056	0.37637	0.37656	0.57183
1057	0.37643	0.37661	0.57202
1058	0.37643	0.37665	0.57218
1059	0.37639	0.3767	0.57224
1060	0.37635	0.37675	0.57217
1061	0.3763	0.3768	0.57206
1062	0.37627	0.37685	0.57193
1063	0.37625	0.37688	0.57175
1064	0.37623	0.37688	0.57149
1065	0.37623	0.37686	0.57126
1066	0.37622	0.37681	0.5711
1067	0.37621	0.37676	0.571
1068	0.3762	0.37673	0.57095
1069	0.37617	0.3767	0.5709
1070	0.37612	0.37664	0.57086
1071	0.37609	0.37656	0.57094
1072	0.37607	0.37647	0.57115
1073	0.37605	0.37642	0.57141
1074	0.37604	0.37638	0.57161
1075	0.37607	0.37637	0.57178
1076	0.37617	0.3764	0.57192
1077	0.37626	0.37642	0.57192
1078	0.37633	0.37642	0.57176
1079	0.37637	0.3764	0.57151
1080	0.37636	0.37634	0.57122
1081	0.37633	0.37625	0.57099
1082	0.37629	0.37618	0.57076
1083	0.37625	0.37612	0.57055
1084	0.37623	0.37603	0.57042
1085	0.37622	0.37592	0.5704
1086	0.37619	0.37587	0.57049
1087	0.37614	0.37586	0.57063
1088	0.37609	0.3759	0.57077
1089	0.37608	0.37599	0.57086
1090	0.37607	0.37606	0.57084
1091	0.37604	0.3761	0.57071
1092	0.37599	0.37614	0.57054
1093	0.37593	0.37617	0.57034
1094	0.37586	0.37619	0.57023
1095	0.37579	0.37623	0.57022
1096	0.37568	0.37622	0.57019
1097	0.37557	0.37615	0.57016
1098	0.37549	0.37604	0.57013
1099	0.37546	0.37594	0.57012
1100	0.37543	0.37587	0.57013
1101	0.37542	0.3758	0.57012
1102	0.37543	0.37571	0.57008
1103	0.37539	0.37557	0.56998
1104	0.37533	0.37539	0.56983
1105	0.37524	0.37522	0.56968
1106	0.37513	0.37509	0.56954
1107	0.37498	0.37493	0.56944
1108	0.3748	0.37475	0.56939
1109	0.37461	0.37459	0.56936
1110	0.37444	0.37445	0.56929
1111	0.37431	0.37433	0.5692
1112	0.37425	0.37426	0.56912
1113	0.37423	0.37423	0.56899
1114	0.3742	0.3742	0.56881
1115	0.37418	0.3742	0.56863
1116	0.37417	0.3742	0.56851
1117	0.37413	0.37418	0.5684
1118	0.37407	0.37417	0.56826
1119	0.37398	0.37414	0.56811
1120	0.37383	0.37406	0.56789
1121	0.37363	0.3739	0.56761
1122	0.37343	0.37376	0.56732
1123	0.37325	0.37365	0.56705
1124	0.3731	0.37357	0.56686
1125	0.37295	0.37349	0.56669
1126	0.37278	0.37336	0.5665
1127	0.37257	0.37316	0.56626
1128	0.37235	0.37291	0.56599
1129	0.37213	0.37263	0.56574
1130	0.37191	0.37231	0.56548
1131	0.37164	0.37193	0.56514
1132	0.37134	0.37151	0.56473
1133	0.37101	0.37107	0.56427
1134	0.37064	0.3706	0.56375
1135	0.37025	0.37011	0.56317
1136	0.36986	0.36964	0.56257
1137	0.36945	0.36922	0.56201
1138	0.36904	0.36884	0.56151
1139	0.36857	0.36843	0.56102
1140	0.36807	0.36796	0.56048
1141	0.36756	0.36751	0.55983
1142	0.36704	0.36706	0.5591
1143	0.3665	0.36659	0.55833
1144	0.36595	0.36609	0.55752
1145	0.36536	0.36553	0.55667
1146	0.36475	0.36493	0.55582
1147	0.36414	0.36432	0.55504
1148	0.36356	0.36371	0.55434
1149	0.36301	0.36311	0.55369
1150	0.36249	0.36256	0.55313
1151	0.36201	0.36208	0.55265
1152	0.36153	0.36158	0.5522
1153	0.36106	0.36108	0.5518
1154	0.36062	0.36061	0.55141
1155	0.36021	0.36019	0.551
1156	0.35984	0.3598	0.55062
1157	0.35948	0.35941	0.55026
1158	0.3591	0.359	0.54989
1159	0.35869	0.35856	0.54949
1160	0.35832	0.35816	0.54916
1161	0.35804	0.35785	0.54891
