*Name: Maple mid
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
486	0.067541	0.067608	0.020555
487	0.067598	0.067671	0.020757
488	0.067623	0.067703	0.020909
489	0.067693	0.06778	0.021134
490	0.067916	0.067998	0.021629
491	0.068081	0.068166	0.02203
492	0.068188	0.068265	0.02231
493	0.068309	0.068381	0.022608
494	0.068504	0.068585	0.023028
495	0.068741	0.068819	0.023541
496	0.069036	0.069105	0.024171
497	0.06935	0.069408	0.024832
498	0.069725	0.069761	0.025628
499	0.070109	0.070151	0.026477
500	0.070495	0.070549	0.027326
501	0.070972	0.071028	0.028338
502	0.071457	0.071518	0.029396
503	0.072004	0.072075	0.030611
504	0.072676	0.072743	0.032088
505	0.073323	0.073389	0.033559
506	0.073953	0.074028	0.03505
507	0.074657	0.07474	0.036723
508	0.075448	0.075537	0.038602
509	0.076326	0.07642	0.040698
510	0.077228	0.077318	0.042908
511	0.07815	0.078239	0.045208
512	0.079159	0.079266	0.047732
513	0.080288	0.080413	0.050523
514	0.081481	0.081603	0.053466
515	0.082727	0.082844	0.056582
516	0.084066	0.084184	0.059945
517	0.085544	0.085665	0.063628
518	0.087106	0.087224	0.067514
519	0.088662	0.088776	0.071442
520	0.090274	0.090379	0.075509
521	0.091976	0.092062	0.079764
522	0.093728	0.093801	0.084131
523	0.095501	0.095554	0.088531
524	0.097261	0.097284	0.092887
525	0.09904	0.099037	0.097244
526	0.10081	0.10079	0.10156
527	0.10256	0.10251	0.10576
528	0.10422	0.10415	0.10977
529	0.10583	0.10575	0.11362
530	0.10739	0.10732	0.11733
531	0.1089	0.10882	0.12086
532	0.11028	0.11021	0.12413
533	0.11152	0.11146	0.12711
534	0.11272	0.11266	0.12995
535	0.11379	0.11375	0.13253
536	0.11474	0.1147	0.13482
537	0.11558	0.11554	0.13686
538	0.1163	0.11628	0.1387
539	0.11691	0.11691	0.14031
540	0.11741	0.11744	0.14171
541	0.11783	0.11789	0.14295
542	0.11822	0.11832	0.14411
543	0.11858	0.11872	0.14519
544	0.11892	0.11909	0.14621
545	0.11926	0.11949	0.14724
546	0.11958	0.11986	0.14822
547	0.1199	0.12022	0.14918
548	0.12022	0.12058	0.15012
549	0.12054	0.12094	0.15104
550	0.12085	0.12128	0.15191
551	0.12112	0.12159	0.15271
552	0.12133	0.12184	0.15341
553	0.12146	0.12202	0.15395
554	0.12151	0.12211	0.15433
555	0.1215	0.12214	0.15458
556	0.12138	0.12207	0.15463
557	0.12115	0.12187	0.15444
558	0.12082	0.12158	0.15407
559	0.12039	0.12119	0.15347
560	0.11982	0.12066	0.15259
561	0.11916	0.12003	0.15152
562	0.11845	0.11934	0.1503
563	0.11769	0.11859	0.14893
564	0.11685	0.11777	0.1474
565	0.11593	0.11686	0.14568
566	0.11493	0.11587	0.14379
567	0.11388	0.11482	0.14175
568	0.11277	0.11371	0.13956
569	0.11161	0.11256	0.13725
570	0.1104	0.11135	0.1348
571	0.10916	0.1101	0.13227
572	0.10789	0.10882	0.12965
573	0.10659	0.10752	0.12696
574	0.10532	0.10623	0.12427
575	0.10409	0.10499	0.12164
576	0.10293	0.10381	0.11914
577	0.10183	0.1027	0.11675
578	0.10076	0.10164	0.11445
579	0.099732	0.10061	0.11223
580	0.098771	0.099644	0.11015
581	0.097908	0.098778	0.10825
582	0.097083	0.097943	0.10643
583	0.0963	0.097151	0.10472
584	0.095565	0.09641	0.10312
585	0.094874	0.095716	0.10163
586	0.094227	0.095061	0.10023
587	0.093639	0.094461	0.098945
588	0.09305	0.093866	0.097698
589	0.092516	0.093323	0.096575
590	0.092057	0.09286	0.095599
591	0.091656	0.092458	0.09474
592	0.091282	0.092086	0.093962
593	0.090946	0.091753	0.093285
594	0.090676	0.091489	0.09274
595	0.090463	0.091276	0.092307
596	0.090244	0.091049	0.091883
597	0.090045	0.090843	0.091509
598	0.089834	0.09064	0.091146
599	0.089625	0.090439	0.090779
600	0.089425	0.090237	0.090414
601	0.089183	0.089994	0.089979
602	0.088891	0.089704	0.089446
603	0.088629	0.089438	0.088932
604	0.088373	0.089174	0.088393
605	0.088097	0.088896	0.087793
606	0.087784	0.088579	0.087106
607	0.087426	0.088213	0.086306
608	0.087036	0.087815	0.085429
609	0.086623	0.087386	0.084488
610	0.086203	0.086946	0.083492
611	0.085734	0.086461	0.082386
612	0.085222	0.085943	0.081196
613	0.084723	0.085433	0.079999
614	0.084219	0.084918	0.078781
615	0.083693	0.084384	0.077529
616	0.083186	0.083867	0.076306
617	0.082712	0.083383	0.075133
618	0.082249	0.082915	0.073995
619	0.081804	0.08247	0.072911
620	0.08139	0.082057	0.071892
621	0.080968	0.081637	0.070898
622	0.080576	0.081249	0.070001
623	0.080247	0.080921	0.069231
624	0.079974	0.080643	0.068572
625	0.079724	0.080387	0.067984
626	0.079521	0.080175	0.067509
627	0.07935	0.079994	0.067119
628	0.079183	0.079823	0.066774
629	0.079034	0.079673	0.066488
630	0.078945	0.079578	0.066316
631	0.07889	0.079519	0.066224
632	0.078819	0.079451	0.066133
633	0.078717	0.079352	0.065989
634	0.078594	0.079231	0.065794
635	0.078408	0.079049	0.065484
636	0.078183	0.078829	0.065081
637	0.077925	0.078564	0.064577
638	0.077622	0.078248	0.06395
639	0.077269	0.077882	0.063193
640	0.076834	0.077435	0.062245
641	0.076346	0.076934	0.061152
642	0.075829	0.076403	0.059963
643	0.075302	0.07586	0.058722
644	0.074787	0.075328	0.057466
645	0.074242	0.074775	0.056151
646	0.073661	0.074185	0.054766
647	0.073082	0.073591	0.053367
648	0.072537	0.073027	0.052023
649	0.072015	0.072486	0.05073
650	0.071543	0.071997	0.04954
651	0.071119	0.071548	0.048453
652	0.070737	0.071142	0.04746
653	0.070406	0.070793	0.046564
654	0.070086	0.070455	0.045694
655	0.069809	0.070154	0.044896
656	0.069582	0.069903	0.044185
657	0.069349	0.069653	0.043461
658	0.069101	0.069392	0.042688
659	0.068842	0.069112	0.041859
660	0.068542	0.068788	0.040928
661	0.068214	0.06843	0.039907
662	0.067846	0.068024	0.038784
663	0.06746	0.067596	0.037599
664	0.067077	0.067173	0.036405
665	0.066686	0.066738	0.035196
666	0.066281	0.066282	0.033954
667	0.065908	0.065861	0.032756
668	0.06557	0.065468	0.031614
669	0.065295	0.06513	0.030577
670	0.065105	0.064875	0.029689
671	0.064963	0.064668	0.028886
672	0.064889	0.064517	0.028185
673	0.064882	0.064432	0.027594
674	0.064913	0.064383	0.027069
675	0.064996	0.064366	0.026613
676	0.065165	0.064429	0.026268
677	0.065388	0.064543	0.025988
678	0.06564	0.064685	0.025749
679	0.065937	0.064868	0.025577
680	0.066269	0.065083	0.025455
681	0.066669	0.065372	0.025465
682	0.067131	0.065727	0.025608
683	0.06769	0.066185	0.025964
684	0.068348	0.066754	0.026584
685	0.069089	0.067416	0.027484
686	0.069914	0.068183	0.028693
687	0.070841	0.069081	0.030303
688	0.071893	0.07012	0.03239
689	0.07308	0.071312	0.034994
690	0.07445	0.072717	0.038241
691	0.075997	0.074328	0.04218
692	0.077771	0.076183	0.046909
693	0.079831	0.078339	0.052523
694	0.082211	0.080828	0.059066
695	0.084947	0.083683	0.066577
696	0.088071	0.086925	0.075038
697	0.091646	0.090616	0.08448
698	0.095669	0.094752	0.094818
699	0.10015	0.099347	0.10598
700	0.10508	0.10439	0.11782
701	0.11042	0.10984	0.13022
702	0.11613	0.11567	0.14302
703	0.12215	0.12181	0.15606
704	0.12844	0.12824	0.16926
705	0.13492	0.13487	0.18247
706	0.14153	0.14162	0.19553
707	0.14823	0.14847	0.2084
708	0.155	0.15538	0.22105
709	0.16177	0.16229	0.2334
710	0.16854	0.16919	0.24545
711	0.17533	0.17609	0.25725
712	0.18209	0.18297	0.26877
713	0.18887	0.18984	0.28008
714	0.19565	0.19671	0.29116
715	0.20242	0.20356	0.30204
716	0.20919	0.21041	0.31272
717	0.21596	0.21726	0.32323
718	0.22272	0.22409	0.33357
719	0.22946	0.2309	0.34372
720	0.23617	0.23767	0.35368
721	0.24285	0.2444	0.36345
722	0.24948	0.25109	0.37303
723	0.25604	0.25769	0.38239
724	0.26253	0.26422	0.39155
725	0.26893	0.27065	0.40047
726	0.2752	0.27695	0.40913
727	0.28136	0.28313	0.41754
728	0.28738	0.28916	0.42568
729	0.29323	0.29503	0.43354
730	0.29891	0.30071	0.44108
731	0.30441	0.30622	0.44831
732	0.30974	0.31154	0.45526
733	0.31487	0.31666	0.46191
734	0.31979	0.32156	0.46821
735	0.32449	0.32625	0.4742
736	0.32897	0.33072	0.47987
737	0.33323	0.33495	0.48522
738	0.33726	0.33897	0.49025
739	0.34107	0.34277	0.49499
740	0.34465	0.34634	0.49944
741	0.34801	0.3497	0.5036
742	0.35114	0.35284	0.50748
743	0.35406	0.35578	0.51111
744	0.35675	0.3585	0.51446
745	0.35923	0.36102	0.51756
746	0.36154	0.36337	0.52045
747	0.36365	0.36552	0.5231
748	0.36556	0.3675	0.52554
749	0.36731	0.36931	0.52778
750	0.36888	0.37096	0.52982
751	0.37029	0.37245	0.53165
752	0.37155	0.3738	0.5333
753	0.37268	0.37501	0.5348
754	0.37368	0.3761	0.53614
755	0.37457	0.37708	0.53735
756	0.37536	0.37796	0.53843
757	0.37604	0.37874	0.53939
758	0.37664	0.37943	0.54025
759	0.37717	0.38005	0.54103
760	0.37765	0.38061	0.54174
761	0.37806	0.38111	0.54238
762	0.37841	0.38154	0.54294
763	0.37871	0.38193	0.54344
764	0.37897	0.38226	0.54386
765	0.37918	0.38254	0.54422
766	0.37935	0.38279	0.54455
767	0.37948	0.383	0.54483
768	0.37958	0.38317	0.54506
769	0.37966	0.38331	0.54526
770	0.3797	0.38343	0.54542
771	0.37971	0.38352	0.54556
772	0.37974	0.38361	0.5457
773	0.37975	0.3837	0.54583
774	0.37975	0.38377	0.54593
775	0.37974	0.38381	0.546
776	0.37972	0.38385	0.54607
777	0.37971	0.38389	0.54614
778	0.37971	0.38392	0.5462
779	0.3797	0.38395	0.54627
780	0.37968	0.38398	0.54634
781	0.37968	0.38402	0.5464
782	0.37967	0.38406	0.54647
783	0.37967	0.3841	0.54654
784	0.37968	0.38415	0.54661
785	0.37969	0.38418	0.54668
786	0.37971	0.38424	0.54677
787	0.37974	0.3843	0.54687
788	0.37977	0.38435	0.54696
789	0.37981	0.38439	0.54703
790	0.37986	0.38445	0.54712
791	0.37993	0.38453	0.54723
792	0.37997	0.38458	0.54731
793	0.38001	0.38463	0.5474
794	0.38008	0.3847	0.54751
795	0.38013	0.38478	0.54762
796	0.38019	0.38485	0.54772
797	0.38024	0.38493	0.54783
798	0.3803	0.385	0.54795
799	0.38035	0.38507	0.54806
800	0.3804	0.38514	0.54819
801	0.38046	0.38522	0.54832
802	0.38054	0.38531	0.54845
803	0.38062	0.38541	0.54856
804	0.38072	0.38551	0.54868
805	0.3808	0.38561	0.5488
806	0.38087	0.38568	0.54889
807	0.38095	0.38576	0.54899
808	0.38103	0.38584	0.54908
809	0.38109	0.38591	0.54918
810	0.38116	0.38597	0.54928
811	0.38123	0.38604	0.54937
812	0.38129	0.38612	0.54945
813	0.38135	0.38619	0.54955
814	0.38142	0.38627	0.54965
815	0.38148	0.38635	0.54974
816	0.38157	0.38645	0.54983
817	0.38166	0.38656	0.54994
818	0.38176	0.38666	0.55005
819	0.38186	0.38677	0.55017
820	0.38196	0.38688	0.55028
821	0.38204	0.38697	0.55037
822	0.38212	0.38707	0.55044
823	0.38222	0.38716	0.55056
824	0.38232	0.38726	0.55066
825	0.38241	0.38735	0.55075
826	0.3825	0.38745	0.55084
827	0.38257	0.38754	0.55091
828	0.38263	0.38762	0.55096
829	0.3827	0.3877	0.55101
830	0.38278	0.38779	0.55108
831	0.38286	0.38789	0.55115
832	0.38294	0.38798	0.55122
833	0.38301	0.38807	0.55127
834	0.38308	0.38815	0.55132
835	0.38314	0.38822	0.55137
836	0.38322	0.38831	0.55144
837	0.38331	0.3884	0.55153
838	0.38338	0.38849	0.55161
839	0.38345	0.38856	0.55166
840	0.38351	0.38863	0.55172
841	0.38357	0.3887	0.55176
842	0.38362	0.38877	0.5518
843	0.38368	0.38884	0.55185
844	0.38375	0.38892	0.5519
845	0.38383	0.38902	0.55195
846	0.38391	0.38911	0.552
847	0.38398	0.38919	0.55203
848	0.38405	0.38928	0.55205
849	0.38412	0.38936	0.55209
850	0.38418	0.38944	0.55212
851	0.38422	0.3895	0.55215
852	0.38426	0.38956	0.55217
853	0.38432	0.38964	0.55221
854	0.38437	0.3897	0.55225
855	0.38439	0.38973	0.55227
856	0.38439	0.38974	0.55228
857	0.38441	0.38977	0.5523
858	0.38445	0.38982	0.55234
859	0.3845	0.38988	0.55239
860	0.38455	0.38994	0.55244
861	0.3846	0.38998	0.55247
862	0.38462	0.39002	0.5525
863	0.38464	0.39005	0.55248
864	0.38466	0.39008	0.55247
865	0.38468	0.39012	0.55246
866	0.38473	0.39017	0.55246
867	0.38476	0.39022	0.55244
868	0.38475	0.39022	0.55238
869	0.38473	0.39022	0.55233
870	0.38474	0.39023	0.55229
871	0.3848	0.39029	0.55232
872	0.38483	0.39033	0.55234
873	0.38485	0.39035	0.55233
874	0.38486	0.39036	0.55233
875	0.38489	0.39039	0.55236
876	0.38492	0.39043	0.55237
877	0.38492	0.39045	0.55235
878	0.38495	0.39049	0.55235
879	0.38499	0.39054	0.55233
880	0.385	0.39056	0.55228
881	0.38497	0.39055	0.55218
882	0.38496	0.39055	0.55212
883	0.38497	0.39057	0.55208
884	0.385	0.3906	0.55205
885	0.38502	0.39062	0.55203
886	0.38502	0.39061	0.55198
887	0.38503	0.3906	0.55192
888	0.38505	0.39061	0.55188
889	0.3851	0.39066	0.5519
890	0.38513	0.39069	0.55191
891	0.38514	0.39073	0.5519
892	0.38517	0.39076	0.55186
893	0.3852	0.3908	0.55183
894	0.38523	0.39085	0.55179
895	0.38528	0.3909	0.55175
896	0.38532	0.39095	0.55173
897	0.38533	0.39097	0.55168
898	0.38532	0.39096	0.55158
899	0.38532	0.39094	0.55152
900	0.38533	0.39094	0.55148
901	0.38534	0.39094	0.55144
902	0.38534	0.39095	0.55138
903	0.38536	0.39098	0.55134
904	0.38536	0.39101	0.5513
905	0.38535	0.39102	0.55125
906	0.38532	0.391	0.55115
907	0.38533	0.39102	0.55111
908	0.38537	0.39105	0.55109
909	0.3854	0.39108	0.55104
910	0.38543	0.3911	0.551
911	0.38546	0.39112	0.55096
912	0.38548	0.39114	0.55094
913	0.38549	0.39113	0.55092
914	0.38549	0.39112	0.55086
915	0.3855	0.39113	0.55077
916	0.38552	0.39116	0.55069
917	0.38555	0.3912	0.55065
918	0.38557	0.39123	0.55064
919	0.38561	0.39128	0.55064
920	0.38564	0.39133	0.55061
921	0.38564	0.39133	0.55057
922	0.38561	0.39131	0.55051
923	0.38558	0.39128	0.55045
924	0.38555	0.39127	0.55039
925	0.38552	0.39122	0.55031
926	0.38546	0.39113	0.55019
927	0.38538	0.39102	0.55003
928	0.38533	0.39096	0.54992
929	0.38531	0.39095	0.54981
930	0.38531	0.39096	0.54972
931	0.38531	0.39097	0.54969
932	0.38539	0.39104	0.54973
933	0.38546	0.39112	0.54975
934	0.38548	0.39115	0.5497
935	0.38541	0.39109	0.54961
936	0.38532	0.39099	0.54947
937	0.38521	0.39088	0.54931
938	0.3851	0.39076	0.54913
939	0.38498	0.3906	0.54893
940	0.38483	0.39043	0.5487
941	0.38468	0.39026	0.54848
942	0.38454	0.39012	0.54828
943	0.3844	0.38998	0.54806
944	0.38428	0.38987	0.54784
945	0.38418	0.38977	0.54766
946	0.38411	0.3897	0.5475
947	0.38398	0.38957	0.54729
948	0.38382	0.38942	0.54702
949	0.38366	0.38925	0.54673
950	0.38347	0.38904	0.54646
951	0.38328	0.38884	0.54613
952	0.38307	0.38862	0.54579
953	0.38282	0.38836	0.54545
954	0.38257	0.3881	0.54508
955	0.38235	0.38786	0.54474
956	0.38218	0.38766	0.54443
957	0.38202	0.38748	0.54414
958	0.38187	0.3873	0.54389
959	0.3817	0.3871	0.54362
960	0.38151	0.38691	0.54334
961	0.38134	0.38677	0.54311
962	0.38115	0.38661	0.54282
963	0.38096	0.38643	0.54255
964	0.38078	0.38623	0.5423
965	0.38055	0.386	0.54193
966	0.38042	0.38587	0.54173
967	0.38038	0.38582	0.54165
968	0.38039	0.38583	0.54158
969	0.38042	0.38585	0.54154
970	0.38049	0.38588	0.54154
971	0.38058	0.38593	0.54159
972	0.38065	0.38599	0.5417
973	0.38073	0.38605	0.54177
974	0.38074	0.38607	0.54174
975	0.38071	0.38607	0.54168
976	0.38067	0.38602	0.54163
977	0.38064	0.38599	0.54157
978	0.38055	0.38592	0.54142
979	0.38043	0.38581	0.54123
980	0.38043	0.3858	0.54125
981	0.38049	0.38588	0.54135
982	0.38054	0.38598	0.54148
983	0.38057	0.38606	0.5416
984	0.38064	0.38614	0.5417
985	0.38069	0.38621	0.54182
986	0.38078	0.38632	0.54195
987	0.38094	0.38644	0.54209
988	0.38108	0.38655	0.54222
989	0.38128	0.38672	0.54244
990	0.38156	0.38698	0.54273
991	0.38183	0.38725	0.5429
992	0.38202	0.38744	0.54292
993	0.38227	0.38769	0.54306
994	0.38256	0.388	0.54335
995	0.38288	0.38836	0.54366
996	0.38374	0.38932	0.54464
997	0.38405	0.38972	0.54504
998	0.38393	0.38962	0.54492
999	0.38337	0.38908	0.54437
1000	0.38253	0.38819	0.54349
1001	0.38147	0.38711	0.54243
1002	0.3803	0.38596	0.54127
1003	0.37914	0.38478	0.54005
1004	0.37804	0.38362	0.53883
1005	0.37707	0.38257	0.53763
1006	0.37629	0.38172	0.53661
1007	0.37583	0.3812	0.53601
1008	0.37567	0.38098	0.53582
1009	0.37585	0.38114	0.53604
1010	0.37649	0.38183	0.53683
1011	0.37656	0.38193	0.53701
1012	0.37666	0.38204	0.53716
1013	0.3767	0.38211	0.53722
1014	0.37672	0.38216	0.53725
1015	0.37678	0.38226	0.53732
1016	0.37691	0.3824	0.53744
1017	0.37711	0.38252	0.53763
1018	0.37738	0.38264	0.53781
1019	0.37767	0.38277	0.53794
1020	0.37792	0.38287	0.53805
1021	0.3781	0.38291	0.53812
1022	0.37821	0.38295	0.53806
1023	0.37825	0.38302	0.53791
1024	0.37831	0.38316	0.53779
1025	0.37841	0.38339	0.53775
1026	0.37853	0.38364	0.53773
1027	0.3786	0.38387	0.53773
1028	0.37865	0.38407	0.53781
1029	0.37872	0.38424	0.538
1030	0.37881	0.38437	0.53826
1031	0.37891	0.38441	0.53853
1032	0.37898	0.38437	0.5388
1033	0.37901	0.38428	0.53904
1034	0.37898	0.38415	0.53916
1035	0.3789	0.38404	0.53921
1036	0.37883	0.38398	0.53922
1037	0.37878	0.38393	0.5392
1038	0.37875	0.38391	0.53912
1039	0.37875	0.38393	0.53902
1040	0.3788	0.38402	0.53894
1041	0.37891	0.38419	0.53893
1042	0.37908	0.38443	0.53898
1043	0.37933	0.38469	0.53903
1044	0.37959	0.38492	0.53903
1045	0.37976	0.38505	0.53903
1046	0.37985	0.38514	0.53907
1047	0.37992	0.38525	0.5391
1048	0.37996	0.38538	0.53913
1049	0.37996	0.38546	0.53924
1050	0.37994	0.38547	0.53941
1051	0.37988	0.38542	0.53956
1052	0.37977	0.38539	0.53961
1053	0.37968	0.38541	0.53969
1054	0.37966	0.38548	0.53992
1055	0.37971	0.3856	0.54025
1056	0.37976	0.3857	0.54056
1057	0.3798	0.38575	0.54078
1058	0.37979	0.38573	0.5409
1059	0.37973	0.38566	0.54092
1060	0.37964	0.38558	0.54083
1061	0.37959	0.38553	0.54066
1062	0.37962	0.38551	0.54051
1063	0.3797	0.38549	0.54037
1064	0.37983	0.38547	0.54024
1065	0.38001	0.38553	0.5401
1066	0.38022	0.38566	0.53995
1067	0.38045	0.38579	0.53986
1068	0.3807	0.38592	0.53988
1069	0.3809	0.38602	0.53998
1070	0.38101	0.38608	0.54012
1071	0.38106	0.3861	0.54023
1072	0.38107	0.38607	0.54029
1073	0.38105	0.38607	0.54031
1074	0.38097	0.38607	0.5403
1075	0.38086	0.38604	0.54027
1076	0.38073	0.38597	0.54023
1077	0.38059	0.38589	0.54018
1078	0.38045	0.38582	0.54016
1079	0.38035	0.38579	0.54014
1080	0.38025	0.38579	0.5401
1081	0.38016	0.38578	0.54006
1082	0.38006	0.38574	0.54003
1083	0.37994	0.38569	0.54005
1084	0.37985	0.38563	0.54011
1085	0.37981	0.38561	0.54018
1086	0.37982	0.38562	0.54026
1087	0.37987	0.38567	0.54036
1088	0.3799	0.38574	0.54042
1089	0.37989	0.38577	0.54042
1090	0.37983	0.38578	0.54031
1091	0.37976	0.38577	0.54014
1092	0.37968	0.38572	0.53995
1093	0.37962	0.38566	0.53975
1094	0.37961	0.38563	0.53959
1095	0.37962	0.3856	0.53946
1096	0.3796	0.38552	0.5393
1097	0.37958	0.38539	0.53916
1098	0.37958	0.38527	0.53906
1099	0.37957	0.38517	0.53898
1100	0.37956	0.38508	0.53896
1101	0.37956	0.38502	0.53898
1102	0.37954	0.38499	0.53902
1103	0.37944	0.38493	0.53901
1104	0.37929	0.38485	0.53894
1105	0.3791	0.38471	0.53888
1106	0.37889	0.38455	0.53882
1107	0.37872	0.3844	0.5387
1108	0.3786	0.38428	0.53858
1109	0.37849	0.38419	0.53847
1110	0.37837	0.38408	0.53832
1111	0.37826	0.38397	0.53813
1112	0.37817	0.38387	0.53793
1113	0.37812	0.3838	0.53775
1114	0.37811	0.38376	0.53762
1115	0.37812	0.38372	0.53754
1116	0.37807	0.38365	0.53746
1117	0.37795	0.38357	0.5374
1118	0.37777	0.38345	0.53735
1119	0.37754	0.3833	0.5373
1120	0.37726	0.38313	0.5372
1121	0.37698	0.38294	0.53702
1122	0.37674	0.38276	0.53683
1123	0.37652	0.38259	0.53664
1124	0.37632	0.38239	0.53642
1125	0.37612	0.38215	0.53612
1126	0.37592	0.38186	0.53577
1127	0.37571	0.38155	0.53537
1128	0.37549	0.38124	0.5349
1129	0.37524	0.38091	0.53439
1130	0.37494	0.38056	0.53388
1131	0.37458	0.38017	0.53337
1132	0.37418	0.37976	0.53287
1133	0.37374	0.37932	0.53233
1134	0.37325	0.37885	0.53177
1135	0.37273	0.37833	0.53118
1136	0.37223	0.37779	0.53058
1137	0.37175	0.37725	0.52999
1138	0.37126	0.37669	0.52937
1139	0.37072	0.37608	0.52869
1140	0.37015	0.37542	0.52794
1141	0.36955	0.37475	0.52714
1142	0.36894	0.3741	0.5263
1143	0.3683	0.37343	0.52546
1144	0.36764	0.37271	0.52463
1145	0.36695	0.37198	0.52374
1146	0.36625	0.37124	0.52278
1147	0.36552	0.37048	0.52182
1148	0.36475	0.36969	0.52091
1149	0.36396	0.3689	0.52006
1150	0.36319	0.36815	0.51924
1151	0.36248	0.36747	0.51849
1152	0.36184	0.36683	0.51774
1153	0.36125	0.36625	0.517
1154	0.3607	0.36571	0.51634
1155	0.36022	0.36522	0.51575
1156	0.35976	0.36476	0.51519
1157	0.35934	0.36433	0.51466
1158	0.35894	0.3639	0.51415
1159	0.35858	0.36349	0.51365
