*Name: Elm top
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
453	0.053594	0.053661	0.023149
454	0.05387	0.053944	0.023749
455	0.053998	0.054112	0.024134
456	0.054065	0.054212	0.02439
457	0.054235	0.054405	0.024781
458	0.054366	0.054545	0.025084
459	0.054466	0.05464	0.025321
460	0.054539	0.054695	0.025473
461	0.054524	0.054686	0.025513
462	0.054482	0.054655	0.025537
463	0.054485	0.054659	0.025603
464	0.0545	0.054676	0.025656
465	0.054526	0.054702	0.025743
466	0.054557	0.05473	0.025847
467	0.054635	0.054817	0.026063
468	0.054638	0.054858	0.026196
469	0.054583	0.054839	0.026234
470	0.054515	0.054778	0.026188
471	0.054575	0.054854	0.026353
472	0.054636	0.054922	0.026517
473	0.05469	0.054959	0.026646
474	0.054687	0.054935	0.026669
475	0.054653	0.054902	0.026699
476	0.054686	0.05494	0.026853
477	0.054802	0.055037	0.02709
478	0.054859	0.055083	0.027228
479	0.054839	0.055058	0.02723
480	0.054793	0.055015	0.02719
481	0.054787	0.055033	0.027262
482	0.054745	0.055021	0.027297
483	0.054646	0.054929	0.027209
484	0.054596	0.054884	0.02714
485	0.054648	0.054961	0.027255
486	0.054734	0.055058	0.027438
487	0.054841	0.055161	0.027644
488	0.054924	0.055247	0.02781
489	0.055047	0.055377	0.028051
490	0.055324	0.055645	0.02855
491	0.055617	0.055917	0.029056
492	0.055832	0.056127	0.029455
493	0.056015	0.056315	0.02983
494	0.05623	0.056534	0.03028
495	0.056492	0.056798	0.03084
496	0.05677	0.057075	0.03145
497	0.057049	0.057352	0.03207
498	0.057414	0.057736	0.032848
499	0.057839	0.058172	0.033757
500	0.058271	0.058614	0.034715
501	0.058743	0.059095	0.035781
502	0.059245	0.059602	0.036971
503	0.059852	0.060221	0.038405
504	0.060605	0.060975	0.040143
505	0.061368	0.061743	0.041966
506	0.062148	0.062543	0.04391
507	0.062987	0.063402	0.046056
508	0.063898	0.064328	0.048425
509	0.064885	0.065327	0.051035
510	0.0659	0.066366	0.053835
511	0.066974	0.067465	0.056864
512	0.068144	0.068652	0.060187
513	0.069439	0.069958	0.063837
514	0.070775	0.071315	0.067693
515	0.072173	0.072733	0.071808
516	0.073684	0.074263	0.076237
517	0.075383	0.075988	0.081072
518	0.077206	0.077825	0.086193
519	0.079062	0.0797	0.091469
520	0.080989	0.081662	0.096925
521	0.083011	0.083714	0.10256
522	0.085118	0.08584	0.10831
523	0.087242	0.087991	0.11408
524	0.089363	0.090149	0.11981
525	0.091517	0.092333	0.12554
526	0.09365	0.09449	0.13115
527	0.095745	0.096615	0.13659
528	0.097735	0.098645	0.14174
529	0.099649	0.1006	0.14664
530	0.1015	0.10247	0.1513
531	0.10328	0.10428	0.1557
532	0.10491	0.10595	0.15977
533	0.10638	0.10745	0.16345
534	0.10775	0.10887	0.16684
535	0.109	0.11015	0.16991
536	0.11011	0.1113	0.17262
537	0.11105	0.1123	0.175
538	0.1119	0.11319	0.17712
539	0.11262	0.11395	0.17895
540	0.1132	0.11457	0.18049
541	0.11369	0.11511	0.18181
542	0.11414	0.11561	0.18301
543	0.11454	0.11605	0.18409
544	0.1149	0.11646	0.18507
545	0.11527	0.11687	0.18604
546	0.11562	0.11728	0.18697
547	0.11595	0.11767	0.18788
548	0.11629	0.11806	0.18878
549	0.11661	0.11844	0.18966
550	0.1169	0.11878	0.19046
551	0.11715	0.11909	0.19119
552	0.11735	0.11934	0.19183
553	0.11747	0.11951	0.19231
554	0.11752	0.1196	0.19261
555	0.11749	0.11962	0.19274
556	0.11735	0.11952	0.19262
557	0.11707	0.11928	0.19222
558	0.11671	0.11894	0.19158
559	0.11623	0.11849	0.19068
560	0.1156	0.11788	0.18947
561	0.11486	0.11716	0.18802
562	0.11405	0.11636	0.18635
563	0.11314	0.11546	0.18445
564	0.11215	0.11447	0.18233
565	0.11106	0.11338	0.17999
566	0.10989	0.11222	0.17748
567	0.10867	0.11098	0.17478
568	0.10739	0.10968	0.17191
569	0.10604	0.1083	0.16888
570	0.10463	0.10687	0.16567
571	0.1032	0.10541	0.16239
572	0.10175	0.10392	0.15902
573	0.10027	0.10241	0.15558
574	0.098822	0.10092	0.15216
575	0.097422	0.099483	0.14882
576	0.096089	0.09812	0.14558
577	0.094824	0.096825	0.14248
578	0.093627	0.095595	0.13952
579	0.092471	0.094411	0.13667
580	0.091386	0.093301	0.13399
581	0.090405	0.092297	0.13152
582	0.089472	0.091335	0.12917
583	0.088586	0.09042	0.12694
584	0.087766	0.08958	0.12488
585	0.086999	0.088793	0.12295
586	0.086266	0.088036	0.12111
587	0.085585	0.087339	0.11941
588	0.084937	0.08667	0.11779
589	0.084362	0.086079	0.11633
590	0.083863	0.085571	0.11504
591	0.083422	0.085116	0.11389
592	0.08302	0.084702	0.11285
593	0.082639	0.084316	0.11191
594	0.082307	0.083975	0.11108
595	0.082037	0.083697	0.11039
596	0.081763	0.08341	0.10972
597	0.081501	0.083139	0.10908
598	0.081257	0.082887	0.10848
599	0.081004	0.082631	0.10787
600	0.080737	0.082367	0.10724
601	0.080461	0.082082	0.10657
602	0.080167	0.081769	0.10585
603	0.079888	0.08148	0.10513
604	0.079594	0.081176	0.10439
605	0.07928	0.080847	0.10357
606	0.07894	0.080494	0.10267
607	0.078562	0.080098	0.10168
608	0.078149	0.079657	0.10059
609	0.07772	0.079205	0.099435
610	0.077283	0.078744	0.098213
611	0.076788	0.07823	0.096869
612	0.076279	0.077704	0.095469
613	0.075772	0.077184	0.09404
614	0.075236	0.076629	0.092532
615	0.07469	0.076055	0.090995
616	0.074141	0.075485	0.089469
617	0.073624	0.074954	0.088017
618	0.073116	0.074429	0.086597
619	0.07263	0.073925	0.085224
620	0.072157	0.073433	0.083908
621	0.071696	0.072952	0.082649
622	0.071282	0.072514	0.081509
623	0.070947	0.072152	0.080541
624	0.070671	0.071857	0.079712
625	0.070412	0.071587	0.078976
626	0.070209	0.071375	0.078382
627	0.070044	0.071205	0.07789
628	0.069885	0.071043	0.07745
629	0.069764	0.070922	0.07712
630	0.069706	0.070871	0.076929
631	0.069683	0.070854	0.076809
632	0.069629	0.0708	0.076635
633	0.069533	0.070703	0.076391
634	0.069404	0.070575	0.076068
635	0.069236	0.070402	0.075631
636	0.069031	0.070184	0.075086
637	0.068768	0.069906	0.07438
638	0.068437	0.069561	0.073477
639	0.068044	0.069147	0.072391
640	0.067563	0.068643	0.071093
641	0.067038	0.068096	0.069645
642	0.066495	0.06753	0.068101
643	0.065934	0.066943	0.066466
644	0.065369	0.066347	0.064774
645	0.064772	0.065714	0.063001
646	0.064146	0.065049	0.061178
647	0.063535	0.064406	0.059397
648	0.062966	0.063804	0.057701
649	0.06243	0.063234	0.056096
650	0.061932	0.062704	0.054613
651	0.061464	0.062204	0.053229
652	0.061041	0.061746	0.051968
653	0.060698	0.06137	0.050899
654	0.060389	0.061029	0.049942
655	0.060139	0.060749	0.04911
656	0.059942	0.060525	0.048373
657	0.059742	0.060296	0.047626
658	0.059534	0.060057	0.046846
659	0.059317	0.059803	0.046021
660	0.059064	0.059506	0.045101
661	0.05879	0.059188	0.044108
662	0.05848	0.05883	0.043015
663	0.058142	0.05844	0.041845
664	0.057784	0.058024	0.040624
665	0.057413	0.057586	0.039363
666	0.057051	0.057147	0.038097
667	0.05675	0.056768	0.036931
668	0.056488	0.056423	0.035828
669	0.05628	0.05613	0.034825
670	0.056167	0.055923	0.03397
671	0.056112	0.055765	0.033205
672	0.056115	0.055658	0.032528
673	0.056196	0.055618	0.031959
674	0.056325	0.055614	0.031449
675	0.056506	0.055654	0.031
676	0.056784	0.055789	0.030676
677	0.057135	0.055984	0.03043
678	0.057539	0.056217	0.03023
679	0.057999	0.056502	0.030089
680	0.058523	0.056849	0.030015
681	0.059133	0.057285	0.03007
682	0.059812	0.057792	0.030257
683	0.060577	0.058391	0.030617
684	0.061439	0.059099	0.031221
685	0.062367	0.059898	0.0321
686	0.06335	0.060786	0.033284
687	0.064423	0.061795	0.034912
688	0.065595	0.062941	0.037087
689	0.066892	0.064249	0.039897
690	0.06837	0.065781	0.043533
691	0.070032	0.067535	0.04807
692	0.071923	0.069558	0.053616
693	0.074108	0.071912	0.060279
694	0.076655	0.074653	0.068135
695	0.079606	0.077821	0.077212
696	0.08298	0.081427	0.087447
697	0.086832	0.085527	0.098798
698	0.091166	0.090125	0.11117
699	0.09601	0.095237	0.12445
700	0.10133	0.10082	0.13843
701	0.10709	0.10684	0.15296
702	0.11322	0.11323	0.16784
703	0.11969	0.11993	0.18287
704	0.12643	0.1269	0.19795
705	0.13338	0.13406	0.21294
706	0.14047	0.14133	0.22771
707	0.14767	0.14868	0.24221
708	0.15497	0.1561	0.25643
709	0.16231	0.16354	0.27034
710	0.16966	0.17097	0.28389
711	0.17703	0.1784	0.29712
712	0.18443	0.18583	0.31006
713	0.19188	0.19328	0.32277
714	0.19935	0.20073	0.33522
715	0.20682	0.20816	0.34742
716	0.2143	0.21557	0.35938
717	0.22178	0.22296	0.37109
718	0.22924	0.23031	0.38256
719	0.23667	0.23759	0.39379
720	0.24404	0.24481	0.40473
721	0.25134	0.25194	0.4154
722	0.25857	0.25898	0.4258
723	0.26566	0.26588	0.4359
724	0.2726	0.27262	0.44566
725	0.27939	0.2792	0.45507
726	0.286	0.2856	0.46413
727	0.29242	0.29181	0.47282
728	0.29864	0.29781	0.48112
729	0.30462	0.30356	0.48903
730	0.31036	0.30908	0.49653
731	0.31586	0.31434	0.50363
732	0.32112	0.31937	0.51036
733	0.32613	0.32414	0.5167
734	0.33087	0.32866	0.52264
735	0.33535	0.33292	0.52821
736	0.33957	0.33693	0.53344
737	0.34354	0.34069	0.53832
738	0.34724	0.3442	0.54284
739	0.35071	0.34749	0.54705
740	0.35394	0.35055	0.55095
741	0.35693	0.3534	0.55454
742	0.35968	0.35602	0.55784
743	0.36219	0.35842	0.56087
744	0.36449	0.36063	0.56364
745	0.36659	0.36265	0.56616
746	0.36849	0.3645	0.56846
747	0.3702	0.36617	0.57052
748	0.37171	0.36767	0.57237
749	0.37307	0.36902	0.57403
750	0.37427	0.37023	0.57552
751	0.37532	0.37129	0.57682
752	0.37622	0.37223	0.57798
753	0.37702	0.37307	0.579
754	0.3777	0.3738	0.57989
755	0.37828	0.37444	0.58065
756	0.37876	0.37499	0.58131
757	0.37918	0.37547	0.58189
758	0.37954	0.3759	0.58238
759	0.37984	0.37628	0.58282
760	0.3801	0.37661	0.58319
761	0.38031	0.37689	0.5835
762	0.38048	0.37713	0.58377
763	0.38061	0.37733	0.584
764	0.38069	0.37749	0.58417
765	0.38072	0.3776	0.58429
766	0.38073	0.37768	0.58439
767	0.38071	0.37774	0.58444
768	0.38066	0.37777	0.58445
769	0.3806	0.37778	0.58443
770	0.38052	0.37778	0.5844
771	0.38042	0.37775	0.58434
772	0.38034	0.37774	0.58429
773	0.38026	0.37774	0.58425
774	0.38018	0.37773	0.5842
775	0.3801	0.37772	0.58415
776	0.38002	0.37771	0.5841
777	0.37995	0.37769	0.58405
778	0.37988	0.37767	0.584
779	0.37981	0.37764	0.58394
780	0.37975	0.37763	0.5839
781	0.3797	0.37761	0.58385
782	0.37965	0.3776	0.5838
783	0.37961	0.37759	0.58376
784	0.37956	0.37758	0.58372
785	0.37951	0.37755	0.58366
786	0.3795	0.37757	0.58364
787	0.3795	0.37758	0.58363
788	0.3795	0.37761	0.58362
789	0.37951	0.37764	0.58363
790	0.37954	0.37768	0.58365
791	0.37959	0.37774	0.58368
792	0.37963	0.37779	0.58371
793	0.37967	0.37784	0.58375
794	0.37972	0.3779	0.58381
795	0.37977	0.37796	0.58385
796	0.37983	0.37803	0.5839
797	0.37988	0.37809	0.58396
798	0.37992	0.37815	0.584
799	0.37997	0.37821	0.58404
800	0.38002	0.37828	0.58409
801	0.38008	0.37835	0.58414
802	0.38014	0.37842	0.58417
803	0.38021	0.37849	0.58422
804	0.38028	0.37857	0.58428
805	0.38036	0.37865	0.58434
806	0.38043	0.37872	0.58442
807	0.3805	0.3788	0.58449
808	0.38058	0.37888	0.58457
809	0.38063	0.37893	0.58461
810	0.38069	0.37899	0.58467
811	0.38075	0.37905	0.58472
812	0.38082	0.37912	0.58479
813	0.38088	0.3792	0.58485
814	0.38095	0.37927	0.58488
815	0.38102	0.37933	0.5849
816	0.38108	0.37941	0.58492
817	0.38117	0.3795	0.58497
818	0.38127	0.37961	0.58503
819	0.38138	0.37972	0.58508
820	0.38148	0.37983	0.58513
821	0.38157	0.37992	0.58516
822	0.38166	0.38001	0.58518
823	0.38173	0.38008	0.5852
824	0.3818	0.38015	0.58522
825	0.38187	0.38022	0.58523
826	0.38194	0.38028	0.58525
827	0.38199	0.38034	0.58525
828	0.38204	0.38038	0.58523
829	0.38208	0.38044	0.58521
830	0.38215	0.38051	0.58522
831	0.38223	0.38059	0.58524
832	0.38231	0.38068	0.58526
833	0.38239	0.38077	0.58528
834	0.38247	0.38086	0.5853
835	0.38255	0.38095	0.58532
836	0.38267	0.38106	0.58538
837	0.38275	0.38114	0.58543
838	0.3828	0.38121	0.58544
839	0.38284	0.38126	0.58542
840	0.38288	0.38131	0.5854
841	0.38292	0.38136	0.58538
842	0.38295	0.3814	0.58535
843	0.383	0.38145	0.58528
844	0.38305	0.3815	0.58525
845	0.3831	0.38156	0.58524
846	0.38315	0.38162	0.58521
847	0.38321	0.38169	0.58517
848	0.38327	0.38176	0.58515
849	0.38334	0.38183	0.58515
850	0.38341	0.3819	0.58517
851	0.38343	0.38193	0.58514
852	0.38344	0.38195	0.58508
853	0.38346	0.38199	0.58503
854	0.3835	0.38203	0.58501
855	0.38353	0.38207	0.58497
856	0.38355	0.38208	0.5849
857	0.38356	0.3821	0.5848
858	0.38358	0.38212	0.58475
859	0.38361	0.38215	0.58471
860	0.38365	0.38219	0.58468
861	0.38368	0.38223	0.58462
862	0.3837	0.38226	0.58456
863	0.38371	0.38228	0.58453
864	0.38372	0.3823	0.58451
865	0.38373	0.38232	0.58447
866	0.38376	0.38236	0.58443
867	0.38378	0.38239	0.58437
868	0.38379	0.38241	0.5843
869	0.38379	0.38243	0.58423
870	0.38378	0.38244	0.58414
871	0.38378	0.38246	0.58408
872	0.38379	0.38248	0.58404
873	0.3838	0.3825	0.58401
874	0.38383	0.38253	0.58398
875	0.38383	0.38252	0.58389
876	0.38383	0.38252	0.58382
877	0.38383	0.38253	0.58377
878	0.38386	0.38254	0.58371
879	0.38388	0.38257	0.58363
880	0.38389	0.38258	0.58354
881	0.38388	0.38256	0.58343
882	0.38387	0.38255	0.58331
883	0.38386	0.38255	0.58318
884	0.38386	0.38256	0.58307
885	0.38384	0.38254	0.58296
886	0.38382	0.38253	0.58285
887	0.38382	0.38253	0.58276
888	0.38384	0.38255	0.58266
889	0.38388	0.38256	0.58257
890	0.38392	0.38259	0.58249
891	0.38395	0.38262	0.58239
892	0.38399	0.38264	0.5823
893	0.38401	0.38265	0.58221
894	0.38402	0.38267	0.58212
895	0.38403	0.38268	0.58204
896	0.38405	0.38271	0.58194
897	0.38407	0.38273	0.58185
898	0.38406	0.38273	0.58175
899	0.38401	0.38271	0.58162
900	0.38401	0.38271	0.58154
901	0.38401	0.38272	0.58145
902	0.384	0.3827	0.58131
903	0.38398	0.38268	0.58117
904	0.38396	0.38267	0.58101
905	0.38396	0.38267	0.58087
906	0.38395	0.38266	0.58076
907	0.38397	0.38268	0.58067
908	0.38399	0.38271	0.58059
909	0.38401	0.38272	0.5805
910	0.38408	0.3828	0.58045
911	0.38416	0.38288	0.5804
912	0.3842	0.38292	0.58032
913	0.38418	0.3829	0.58021
914	0.38417	0.38289	0.58011
915	0.38415	0.38285	0.58
916	0.38413	0.38281	0.57988
917	0.38409	0.38278	0.57974
918	0.38406	0.38276	0.57961
919	0.38406	0.38277	0.57951
920	0.38409	0.3828	0.57948
921	0.38409	0.38279	0.57938
922	0.38405	0.38276	0.57924
923	0.384	0.38272	0.57909
924	0.38396	0.3827	0.57892
925	0.38394	0.38267	0.57876
926	0.38387	0.3826	0.57856
927	0.38375	0.38248	0.57834
928	0.38369	0.38244	0.57821
929	0.38364	0.3824	0.57806
930	0.3836	0.38238	0.57792
931	0.38357	0.38236	0.57779
932	0.38358	0.38238	0.57771
933	0.38362	0.38242	0.57769
934	0.38365	0.38244	0.57766
935	0.38361	0.3824	0.57753
936	0.38355	0.38233	0.57733
937	0.38345	0.38222	0.57709
938	0.38335	0.38209	0.57685
939	0.3833	0.382	0.5767
940	0.38318	0.38187	0.57646
941	0.38303	0.38173	0.57619
942	0.38292	0.38164	0.57597
943	0.38279	0.38151	0.57565
944	0.38266	0.38139	0.57535
945	0.38255	0.38128	0.57508
946	0.38242	0.38117	0.57484
947	0.38227	0.38102	0.5746
948	0.3821	0.38088	0.57434
949	0.38194	0.38073	0.57404
950	0.38174	0.38054	0.5737
951	0.38154	0.38036	0.57341
952	0.38134	0.38016	0.57315
953	0.3811	0.37992	0.57288
954	0.38083	0.37967	0.57254
955	0.38063	0.37948	0.57227
956	0.38047	0.37932	0.57201
957	0.38031	0.37915	0.57167
958	0.38018	0.379	0.57134
959	0.38002	0.37883	0.57103
960	0.37985	0.37866	0.57074
961	0.37972	0.37853	0.57046
962	0.37956	0.37838	0.57011
963	0.37941	0.37825	0.56979
964	0.37929	0.37815	0.56953
965	0.37913	0.37798	0.56927
966	0.37901	0.37784	0.56902
967	0.37891	0.37772	0.56878
968	0.37884	0.37763	0.56859
969	0.37883	0.37761	0.56849
970	0.37886	0.37765	0.56843
971	0.37888	0.3777	0.56838
972	0.37887	0.37771	0.56835
973	0.37886	0.37772	0.56835
974	0.37884	0.37772	0.56832
975	0.3788	0.37769	0.56825
976	0.37869	0.37761	0.56811
977	0.37863	0.37756	0.56801
978	0.37861	0.37753	0.56792
979	0.37859	0.37747	0.56781
980	0.37861	0.37748	0.56775
981	0.37863	0.37748	0.56764
982	0.37861	0.37745	0.56753
983	0.37857	0.37742	0.56746
984	0.37852	0.37742	0.56744
985	0.37848	0.37745	0.56741
986	0.37848	0.37748	0.56741
987	0.37855	0.37754	0.56747
988	0.37859	0.3776	0.5676
989	0.37864	0.37766	0.56771
990	0.37875	0.37777	0.56778
991	0.37893	0.37793	0.56781
992	0.3792	0.37812	0.56792
993	0.37954	0.37841	0.56808
994	0.37985	0.37869	0.56822
995	0.38009	0.37891	0.56828
996	0.38038	0.37911	0.56837
997	0.38049	0.37923	0.56843
998	0.38054	0.37933	0.56843
999	0.38055	0.37942	0.56833
1000	0.38054	0.37945	0.56825
1001	0.38051	0.37947	0.56822
1002	0.38047	0.37951	0.56826
1003	0.38044	0.37956	0.56833
1004	0.3804	0.37959	0.56842
1005	0.38041	0.37966	0.56856
1006	0.38053	0.37982	0.56873
1007	0.38078	0.38007	0.5688
1008	0.38099	0.38026	0.56881
1009	0.38116	0.3804	0.56883
1010	0.38136	0.38054	0.56893
1011	0.3814	0.38062	0.56905
1012	0.38145	0.38072	0.56912
1013	0.38148	0.3808	0.56911
1014	0.38151	0.38089	0.5691
1015	0.38155	0.38097	0.56907
1016	0.38158	0.38098	0.56907
1017	0.38157	0.38094	0.5691
1018	0.38154	0.38091	0.5691
1019	0.38157	0.38095	0.56905
1020	0.38172	0.38104	0.56892
1021	0.38189	0.3811	0.56872
1022	0.38202	0.38115	0.56858
1023	0.38214	0.38121	0.56854
1024	0.38228	0.38128	0.56867
1025	0.38245	0.3814	0.56894
1026	0.38262	0.38156	0.56924
1027	0.38278	0.38175	0.56947
1028	0.38292	0.38196	0.56961
1029	0.38303	0.38211	0.56968
1030	0.38314	0.38224	0.56969
1031	0.3832	0.3824	0.56962
1032	0.38322	0.38254	0.56953
1033	0.38322	0.38263	0.56947
1034	0.38322	0.38269	0.56944
1035	0.38318	0.38272	0.56944
1036	0.38312	0.38273	0.5695
1037	0.38306	0.38271	0.56959
1038	0.38296	0.38263	0.56971
1039	0.38286	0.38251	0.5698
1040	0.38281	0.38242	0.56985
1041	0.38287	0.38244	0.56989
1042	0.38299	0.38252	0.56992
1043	0.38318	0.38261	0.56995
1044	0.38344	0.38271	0.57
1045	0.38365	0.38276	0.57004
1046	0.38381	0.38276	0.57013
1047	0.38399	0.38274	0.57022
1048	0.38418	0.38273	0.57026
1049	0.38436	0.38277	0.5703
1050	0.38453	0.38284	0.57033
1051	0.38465	0.38294	0.57029
1052	0.38472	0.38306	0.57013
1053	0.38476	0.38318	0.56992
1054	0.38484	0.38335	0.56978
1055	0.38495	0.38357	0.56971
1056	0.38502	0.38375	0.56961
1057	0.38504	0.38383	0.56952
1058	0.38501	0.38385	0.56946
1059	0.38488	0.38377	0.56947
1060	0.38468	0.38361	0.56949
1061	0.38446	0.3834	0.56951
1062	0.38433	0.38323	0.56962
1063	0.38429	0.38318	0.56983
1064	0.38431	0.38322	0.57012
1065	0.38434	0.38335	0.57039
1066	0.38439	0.38351	0.57058
1067	0.38445	0.3837	0.57076
1068	0.38455	0.38388	0.57091
1069	0.38466	0.38402	0.57096
1070	0.38474	0.3841	0.57089
1071	0.3848	0.38413	0.57079
1072	0.38485	0.38412	0.57068
1073	0.38485	0.38407	0.57052
1074	0.38479	0.38398	0.57028
1075	0.38474	0.38387	0.57007
1076	0.38476	0.3838	0.56995
1077	0.38479	0.38378	0.56986
1078	0.38477	0.38377	0.56977
1079	0.38473	0.38376	0.56968
1080	0.38472	0.38376	0.56961
1081	0.38473	0.38378	0.56957
1082	0.38474	0.38377	0.56952
1083	0.38473	0.38372	0.56944
1084	0.38471	0.38368	0.56939
1085	0.38469	0.38367	0.56936
1086	0.38468	0.38364	0.56928
1087	0.38466	0.38362	0.56915
1088	0.38463	0.38361	0.56901
1089	0.38459	0.38361	0.56889
1090	0.38455	0.38363	0.56879
1091	0.38449	0.38364	0.56866
1092	0.38443	0.38358	0.56855
1093	0.38436	0.38347	0.56848
1094	0.38432	0.38336	0.56843
1095	0.38429	0.38328	0.56839
1096	0.38426	0.3832	0.56834
1097	0.38426	0.38314	0.56828
1098	0.38429	0.38311	0.56822
1099	0.38431	0.38309	0.56812
1100	0.38431	0.38305	0.56801
1101	0.3843	0.38305	0.56797
1102	0.38426	0.38309	0.56793
1103	0.38419	0.38314	0.56788
1104	0.38411	0.38321	0.56782
1105	0.38406	0.38326	0.56774
1106	0.38398	0.38323	0.56764
1107	0.38388	0.38316	0.56753
1108	0.38378	0.38307	0.56739
1109	0.38367	0.38297	0.56726
1110	0.38359	0.38287	0.56714
1111	0.38354	0.38275	0.56704
1112	0.38352	0.38265	0.56695
1113	0.38351	0.38255	0.56688
1114	0.38354	0.38246	0.56686
1115	0.38354	0.3824	0.56687
1116	0.38348	0.38234	0.56688
1117	0.38338	0.38229	0.56684
1118	0.38328	0.38227	0.56678
1119	0.38321	0.38224	0.56666
1120	0.38311	0.38214	0.5665
1121	0.38297	0.38196	0.56629
1122	0.38281	0.38179	0.56606
1123	0.38264	0.38162	0.56582
1124	0.38248	0.38147	0.5656
1125	0.38232	0.38132	0.56539
1126	0.38217	0.38116	0.56512
1127	0.38202	0.38098	0.5648
1128	0.38182	0.38079	0.5645
1129	0.38155	0.3806	0.56424
1130	0.38125	0.38039	0.56394
1131	0.38094	0.38014	0.56357
1132	0.38063	0.37984	0.56315
1133	0.38029	0.37947	0.56271
1134	0.37992	0.37899	0.56223
1135	0.37949	0.37844	0.5617
1136	0.37904	0.37788	0.56112
1137	0.3786	0.37735	0.56054
1138	0.37815	0.37685	0.55993
1139	0.37767	0.37632	0.55921
1140	0.37714	0.37577	0.55839
1141	0.37662	0.37525	0.55762
1142	0.37609	0.37477	0.55692
1143	0.37555	0.37431	0.55626
1144	0.37501	0.37385	0.55559
1145	0.37443	0.37336	0.55494
1146	0.37381	0.37285	0.55433
1147	0.37314	0.3723	0.55376
1148	0.37245	0.37168	0.55318
1149	0.37176	0.37104	0.55257
1150	0.37111	0.37045	0.55196
1151	0.37053	0.36991	0.55136
1152	0.36998	0.36938	0.55075
1153	0.36948	0.36886	0.55011
1154	0.36906	0.3684	0.54949
1155	0.36872	0.36802	0.54893
1156	0.36841	0.36769	0.54842
1157	0.3681	0.36741	0.54795
1158	0.36781	0.36713	0.54753
1159	0.36753	0.36686	0.54715
1160	0.36729	0.36661	0.54683
1161	0.36708	0.36638	0.54655
