*Name: Maple top
Type: Leaf Spectrum

Origin: Remote Sensing Laboratories, University of Zurich

Description: abaxial reflectance, adaxial reflectance, and adaxial transmittance

Measurement: Hemispherical Conical Reflectance Factor HCRF measured by ASD Integrating Sphere

Wavelength [nm]	abaxial Reflectance [0 1]	adaxial Reflectance [0 1]	adaxial Transmittance [0 1]
418	0.066183	0.064278	0.0031682
419	0.066766	0.064876	0.0035012
420	0.067319	0.065441	0.003887
421	0.067968	0.066053	0.0045201
422	0.068367	0.066419	0.0047237
423	0.068793	0.066828	0.0049741
424	0.069358	0.067375	0.0054288
425	0.069795	0.067806	0.0057417
426	0.070196	0.068198	0.0059673
427	0.070748	0.068705	0.0063158
428	0.071307	0.069234	0.0068094
429	0.071886	0.0698	0.0074015
430	0.072346	0.070232	0.0077799
431	0.072587	0.07044	0.0079768
432	0.07308	0.070867	0.0085384
433	0.073659	0.071385	0.0092263
434	0.074146	0.07183	0.0098372
435	0.074555	0.072233	0.010369
436	0.074995	0.072706	0.011009
437	0.075443	0.07316	0.011702
438	0.075797	0.073501	0.012229
439	0.076116	0.073825	0.012716
440	0.076356	0.074086	0.013036
441	0.076576	0.074332	0.013316
442	0.076727	0.074518	0.01357
443	0.076863	0.074657	0.013815
444	0.076917	0.074674	0.013824
445	0.077004	0.074734	0.013927
446	0.077132	0.074862	0.014135
447	0.077366	0.075097	0.014497
448	0.07764	0.075355	0.014945
449	0.077871	0.075576	0.015355
450	0.078065	0.075782	0.015735
451	0.078293	0.075995	0.016186
452	0.078631	0.076336	0.016832
453	0.078967	0.076697	0.017478
454	0.079168	0.076944	0.017898
455	0.079275	0.077101	0.018192
456	0.07937	0.077217	0.018453
457	0.079568	0.077439	0.018908
458	0.079674	0.077568	0.019202
459	0.079714	0.077635	0.019415
460	0.079797	0.077756	0.019719
461	0.079897	0.077872	0.020008
462	0.079911	0.077884	0.020165
463	0.079924	0.077891	0.020344
464	0.079893	0.077877	0.020466
465	0.07989	0.077891	0.020644
466	0.079915	0.077933	0.020885
467	0.080044	0.078046	0.021257
468	0.080147	0.078143	0.021591
469	0.080188	0.078188	0.021823
470	0.080182	0.078151	0.021935
471	0.08025	0.078205	0.022186
472	0.080269	0.078202	0.022335
473	0.080287	0.078194	0.02246
474	0.080262	0.078179	0.022566
475	0.08022	0.078154	0.02263
476	0.080286	0.078228	0.022819
477	0.080365	0.078311	0.02304
478	0.080315	0.078289	0.023091
479	0.080217	0.078232	0.023108
480	0.080195	0.078243	0.023232
481	0.080244	0.078289	0.023429
482	0.0802	0.07826	0.023511
483	0.080085	0.078172	0.023488
484	0.080042	0.078118	0.023526
485	0.080113	0.07818	0.023732
486	0.080173	0.078221	0.023915
487	0.080264	0.078305	0.024169
488	0.080301	0.078363	0.024386
489	0.080399	0.07848	0.024667
490	0.080688	0.07878	0.0252
491	0.080914	0.079028	0.025679
492	0.081056	0.079206	0.026072
493	0.081227	0.079407	0.026512
494	0.081503	0.079696	0.027099
495	0.081835	0.08003	0.02778
496	0.082239	0.080442	0.028573
497	0.082671	0.080893	0.02942
498	0.083193	0.08142	0.030394
499	0.083753	0.081978	0.031417
500	0.084333	0.082556	0.032485
501	0.085003	0.083234	0.033726
502	0.085684	0.083927	0.035014
503	0.08646	0.084722	0.03646
504	0.087395	0.085668	0.038178
505	0.088316	0.086588	0.039919
506	0.089231	0.087499	0.041693
507	0.090244	0.088502	0.04366
508	0.091354	0.089607	0.045845
509	0.092578	0.090826	0.048257
510	0.093857	0.092091	0.050788
511	0.095186	0.093391	0.053428
512	0.096643	0.094814	0.056286
513	0.09825	0.096386	0.059423
514	0.099943	0.098035	0.062738
515	0.10171	0.099747	0.066203
516	0.1036	0.10158	0.069894
517	0.10568	0.1036	0.073894
518	0.10788	0.1057	0.078101
519	0.11007	0.1078	0.082358
520	0.11232	0.10997	0.08672
521	0.11467	0.11225	0.091241
522	0.11709	0.11458	0.095852
523	0.11954	0.11694	0.10049
524	0.12198	0.11927	0.10507
525	0.12444	0.12161	0.10962
526	0.12689	0.12395	0.11412
527	0.12928	0.12624	0.11851
528	0.13158	0.12843	0.1227
529	0.13381	0.13055	0.12672
530	0.13598	0.13262	0.1306
531	0.13806	0.1346	0.1343
532	0.13999	0.13642	0.13775
533	0.14175	0.1381	0.14092
534	0.14342	0.13971	0.14391
535	0.14495	0.14119	0.14666
536	0.14632	0.14251	0.14913
537	0.14754	0.1437	0.15138
538	0.14864	0.14477	0.15341
539	0.1496	0.1457	0.15522
540	0.15041	0.14652	0.15681
541	0.15112	0.14723	0.15824
542	0.15178	0.14791	0.1596
543	0.1524	0.14855	0.16087
544	0.15299	0.14917	0.16209
545	0.15358	0.14979	0.1633
546	0.15414	0.15037	0.16447
547	0.15468	0.15094	0.1656
548	0.1552	0.1515	0.1667
549	0.15572	0.15205	0.16779
550	0.15622	0.15258	0.16884
551	0.15667	0.15306	0.16981
552	0.15704	0.15346	0.17067
553	0.15731	0.15376	0.17137
554	0.15747	0.15396	0.17191
555	0.15753	0.15407	0.17231
556	0.15747	0.15406	0.17251
557	0.15726	0.1539	0.17244
558	0.15693	0.15362	0.17219
559	0.15645	0.1532	0.17172
560	0.15581	0.15263	0.17097
561	0.15506	0.15194	0.17003
562	0.15422	0.15117	0.16892
563	0.15332	0.15033	0.16768
564	0.15232	0.1494	0.16628
565	0.15123	0.14837	0.16469
566	0.15003	0.14724	0.16293
567	0.14876	0.14602	0.16102
568	0.1474	0.14473	0.15896
569	0.14598	0.14335	0.15677
570	0.14447	0.14189	0.15443
571	0.14291	0.14039	0.15197
572	0.14129	0.13883	0.14943
573	0.13962	0.13722	0.1468
574	0.13796	0.13561	0.14415
575	0.13634	0.13404	0.14155
576	0.13479	0.13255	0.13904
577	0.13331	0.13113	0.13665
578	0.13189	0.12976	0.13434
579	0.13051	0.12842	0.13209
580	0.12921	0.12717	0.12997
581	0.12803	0.12603	0.12802
582	0.12689	0.12493	0.12617
583	0.12581	0.12388	0.12441
584	0.12481	0.12291	0.12277
585	0.12386	0.122	0.12125
586	0.12297	0.12114	0.11984
587	0.12216	0.12036	0.11855
588	0.12135	0.11958	0.11729
589	0.12062	0.11886	0.11616
590	0.11998	0.11824	0.11517
591	0.11942	0.1177	0.11432
592	0.11891	0.1172	0.11356
593	0.11846	0.11675	0.11289
594	0.11809	0.11638	0.11235
595	0.1178	0.11609	0.11192
596	0.11752	0.1158	0.11151
597	0.11726	0.11554	0.11115
598	0.117	0.11529	0.11079
599	0.11673	0.11503	0.11044
600	0.11647	0.11478	0.11008
601	0.11616	0.11447	0.10964
602	0.11577	0.1141	0.1091
603	0.11539	0.11374	0.10856
604	0.115	0.11336	0.108
605	0.11458	0.11297	0.10737
606	0.1141	0.11251	0.10664
607	0.11356	0.11198	0.10578
608	0.11297	0.11141	0.10482
609	0.11234	0.1108	0.10378
610	0.11168	0.11017	0.10267
611	0.11095	0.10947	0.10143
612	0.11018	0.10872	0.10011
613	0.10941	0.10797	0.098772
614	0.10863	0.10722	0.097402
615	0.10782	0.10645	0.095996
616	0.10703	0.10569	0.094616
617	0.10628	0.10497	0.093301
618	0.10557	0.10426	0.092023
619	0.10488	0.1036	0.090804
620	0.10425	0.10297	0.089665
621	0.10362	0.10235	0.088556
622	0.10305	0.10177	0.087548
623	0.10256	0.10129	0.086677
624	0.10213	0.10086	0.085924
625	0.10174	0.10048	0.085263
626	0.10141	0.10016	0.084736
627	0.10112	0.09989	0.084301
628	0.10085	0.099639	0.083915
629	0.10061	0.099418	0.0836
630	0.10045	0.099273	0.083406
631	0.10035	0.099175	0.083305
632	0.10024	0.099072	0.083204
633	0.10011	0.098941	0.08306
634	0.099953	0.098783	0.082877
635	0.099722	0.098542	0.082568
636	0.099438	0.098242	0.082147
637	0.099094	0.097885	0.081606
638	0.09867	0.097452	0.080919
639	0.098168	0.096948	0.080089
640	0.097547	0.096325	0.079053
641	0.096837	0.095616	0.07784
642	0.096079	0.09485	0.076502
643	0.09529	0.094052	0.075073
644	0.094494	0.09325	0.073592
645	0.093661	0.092405	0.072028
646	0.092783	0.091512	0.070377
647	0.091897	0.090614	0.068704
648	0.091047	0.089751	0.067078
649	0.090229	0.088924	0.065497
650	0.08948	0.088161	0.064027
651	0.088798	0.087465	0.062673
652	0.088181	0.086832	0.061426
653	0.087637	0.086273	0.060295
654	0.087112	0.085736	0.059212
655	0.086637	0.085253	0.058205
656	0.086218	0.084828	0.057274
657	0.085786	0.084391	0.05631
658	0.08533	0.083927	0.055273
659	0.084845	0.08343	0.054153
660	0.084295	0.082866	0.052908
661	0.083691	0.082249	0.051545
662	0.083027	0.081575	0.050049
663	0.082331	0.080871	0.04847
664	0.08164	0.080155	0.046866
665	0.080946	0.079418	0.045228
666	0.080235	0.078659	0.043556
667	0.079571	0.077944	0.041949
668	0.078957	0.077275	0.040427
669	0.078423	0.076683	0.039038
670	0.077999	0.076192	0.037824
671	0.077648	0.07576	0.036729
672	0.077389	0.075403	0.035774
673	0.07722	0.075138	0.03497
674	0.077109	0.07493	0.034267
675	0.077062	0.074779	0.033661
676	0.077113	0.07473	0.033197
677	0.077233	0.074746	0.032833
678	0.077401	0.074799	0.032538
679	0.077629	0.074907	0.03233
680	0.0779	0.075064	0.032195
681	0.078268	0.07532	0.032228
682	0.078733	0.075674	0.032451
683	0.079335	0.076174	0.032945
684	0.080091	0.076841	0.033781
685	0.080997	0.077671	0.034998
686	0.082068	0.078689	0.036639
687	0.083337	0.079939	0.038816
688	0.084844	0.081445	0.041613
689	0.086601	0.083229	0.045083
690	0.088685	0.08536	0.049358
691	0.091112	0.08784	0.054464
692	0.093938	0.09072	0.060462
693	0.097225	0.094053	0.067417
694	0.101	0.097867	0.075339
695	0.10532	0.10219	0.084227
696	0.11017	0.10704	0.094033
697	0.1156	0.11245	0.10474
698	0.1216	0.11839	0.11623
699	0.12813	0.12485	0.12842
700	0.13515	0.13176	0.14114
701	0.14259	0.13908	0.15424
702	0.15036	0.14671	0.16758
703	0.15837	0.15456	0.18101
704	0.16658	0.16258	0.19442
705	0.17488	0.17069	0.20767
706	0.18318	0.17879	0.22067
707	0.19144	0.18685	0.23336
708	0.19964	0.19483	0.24571
709	0.20771	0.2027	0.25767
710	0.21565	0.21043	0.26925
711	0.22349	0.21805	0.28049
712	0.23118	0.22553	0.2914
713	0.23878	0.23292	0.30203
714	0.24628	0.24022	0.31237
715	0.25367	0.24741	0.32245
716	0.26096	0.25452	0.33229
717	0.26815	0.26153	0.34191
718	0.27525	0.26845	0.3513
719	0.28224	0.27528	0.36047
720	0.28911	0.28201	0.36941
721	0.29588	0.28865	0.37812
722	0.30252	0.29518	0.3866
723	0.30902	0.30159	0.39485
724	0.31539	0.30787	0.40286
725	0.3216	0.31401	0.41062
726	0.32762	0.31997	0.41811
727	0.33348	0.32578	0.42535
728	0.33916	0.33142	0.43232
729	0.34462	0.33687	0.43902
730	0.34987	0.34211	0.44541
731	0.3549	0.34715	0.45152
732	0.35974	0.352	0.45736
733	0.36435	0.35664	0.46291
734	0.36873	0.36105	0.46816
735	0.37289	0.36525	0.4731
736	0.37683	0.36924	0.47778
737	0.38055	0.37301	0.48219
738	0.38407	0.37657	0.48634
739	0.38736	0.37991	0.49022
740	0.39044	0.38305	0.49386
741	0.39331	0.38598	0.49726
742	0.39598	0.38873	0.50044
743	0.39846	0.39128	0.50339
744	0.40073	0.39364	0.50611
745	0.40281	0.39582	0.50862
746	0.40473	0.39784	0.51096
747	0.40648	0.39968	0.5131
748	0.40805	0.40137	0.51506
749	0.40949	0.40292	0.51687
750	0.41078	0.40432	0.51853
751	0.41192	0.40557	0.52002
752	0.41294	0.4067	0.52138
753	0.41384	0.40771	0.5226
754	0.41463	0.40862	0.52368
755	0.41533	0.40942	0.52468
756	0.41595	0.41015	0.52557
757	0.41649	0.41079	0.52637
758	0.41696	0.41135	0.52709
759	0.41738	0.41186	0.52774
760	0.41775	0.41232	0.52833
761	0.41806	0.41273	0.52888
762	0.41833	0.41308	0.52937
763	0.41856	0.41338	0.5298
764	0.41875	0.41365	0.53019
765	0.4189	0.41386	0.53052
766	0.41902	0.41404	0.53081
767	0.4191	0.41419	0.53106
768	0.41915	0.41431	0.53128
769	0.41919	0.4144	0.53149
770	0.4192	0.41447	0.53167
771	0.41919	0.41453	0.53182
772	0.41919	0.41458	0.53198
773	0.41919	0.41464	0.53213
774	0.41918	0.41468	0.53227
775	0.41916	0.41471	0.53239
776	0.41913	0.41472	0.53248
777	0.4191	0.41474	0.53258
778	0.41908	0.41476	0.53269
779	0.41904	0.41475	0.53278
780	0.41901	0.41475	0.53289
781	0.41899	0.41476	0.53299
782	0.41897	0.41477	0.5331
783	0.41897	0.41479	0.53322
784	0.41897	0.41481	0.53333
785	0.41896	0.41482	0.53344
786	0.41898	0.41484	0.53356
787	0.419	0.41487	0.53369
788	0.41903	0.4149	0.5338
789	0.41903	0.41492	0.53391
790	0.41905	0.41494	0.53404
791	0.41907	0.41498	0.53419
792	0.41908	0.41499	0.53432
793	0.41909	0.41501	0.53445
794	0.41912	0.41504	0.5346
795	0.41916	0.41509	0.53475
796	0.41921	0.41513	0.5349
797	0.41925	0.41516	0.53505
798	0.41929	0.4152	0.53519
799	0.41931	0.41522	0.53532
800	0.41935	0.41525	0.53546
801	0.4194	0.4153	0.53561
802	0.41945	0.41535	0.53577
803	0.41949	0.41541	0.53592
804	0.41954	0.41547	0.53607
805	0.41959	0.41552	0.53621
806	0.41963	0.41556	0.53632
807	0.41968	0.4156	0.53645
808	0.41972	0.41565	0.53658
809	0.41977	0.41568	0.53672
810	0.4198	0.4157	0.53684
811	0.41982	0.41572	0.53695
812	0.41985	0.41576	0.53708
813	0.41988	0.4158	0.53719
814	0.41991	0.41583	0.53731
815	0.41994	0.41586	0.53741
816	0.41997	0.41589	0.53754
817	0.42	0.41594	0.53765
818	0.42004	0.41599	0.53776
819	0.42009	0.41603	0.53789
820	0.42013	0.41606	0.53802
821	0.42016	0.41609	0.53813
822	0.42018	0.41612	0.53823
823	0.42021	0.41616	0.53834
824	0.42025	0.4162	0.53845
825	0.42029	0.41624	0.53856
826	0.42033	0.41629	0.53866
827	0.42035	0.41632	0.53872
828	0.42035	0.41633	0.53876
829	0.42035	0.41633	0.5388
830	0.42035	0.41634	0.53888
831	0.42037	0.41636	0.53896
832	0.42039	0.4164	0.53904
833	0.4204	0.41642	0.53912
834	0.42041	0.41644	0.5392
835	0.42042	0.41647	0.53928
836	0.42044	0.41651	0.53937
837	0.42047	0.41655	0.53945
838	0.42049	0.41658	0.53952
839	0.42049	0.41659	0.53958
840	0.4205	0.41661	0.53963
841	0.42049	0.4166	0.53967
842	0.42047	0.41659	0.53972
843	0.42045	0.41658	0.53977
844	0.42044	0.41658	0.53984
845	0.42045	0.4166	0.5399
846	0.42046	0.41664	0.53995
847	0.42047	0.41666	0.54001
848	0.42048	0.41669	0.54008
849	0.4205	0.41672	0.54014
850	0.42049	0.41672	0.54016
851	0.42047	0.41671	0.54018
852	0.42045	0.4167	0.54022
853	0.42044	0.4167	0.54027
854	0.42044	0.41671	0.54032
855	0.42042	0.4167	0.54034
856	0.42037	0.41665	0.54035
857	0.42033	0.41663	0.54038
858	0.42031	0.41662	0.54043
859	0.42029	0.41662	0.54049
860	0.4203	0.41664	0.54056
861	0.4203	0.41665	0.54061
862	0.42027	0.41663	0.54063
863	0.42022	0.41661	0.54062
864	0.42018	0.41659	0.54061
865	0.42016	0.41658	0.54063
866	0.42014	0.41658	0.54065
867	0.42012	0.41657	0.54066
868	0.42008	0.41654	0.54063
869	0.42002	0.41649	0.5406
870	0.41996	0.41643	0.5406
871	0.41995	0.41641	0.54066
872	0.41993	0.41638	0.54071
873	0.41991	0.41635	0.54074
874	0.41989	0.41632	0.54078
875	0.41986	0.41629	0.54081
876	0.41982	0.41625	0.54083
877	0.41976	0.41619	0.54083
878	0.41975	0.4162	0.54085
879	0.41974	0.4162	0.54086
880	0.41969	0.41615	0.54084
881	0.4196	0.41606	0.54078
882	0.41953	0.416	0.54072
883	0.41948	0.41595	0.54071
884	0.41945	0.41591	0.54071
885	0.41939	0.41586	0.54071
886	0.41933	0.4158	0.54068
887	0.41926	0.41572	0.54064
888	0.41919	0.41566	0.54061
889	0.41917	0.41565	0.54063
890	0.41914	0.41563	0.54066
891	0.41909	0.41559	0.54067
892	0.41908	0.41558	0.54068
893	0.41904	0.41555	0.54069
894	0.419	0.41551	0.5407
895	0.41898	0.41549	0.54071
896	0.41899	0.41549	0.54074
897	0.41896	0.41546	0.54074
898	0.41888	0.41538	0.54071
899	0.41879	0.41531	0.54068
900	0.41873	0.41525	0.54065
901	0.41866	0.41518	0.5406
902	0.41857	0.4151	0.54056
903	0.41854	0.41507	0.54056
904	0.41849	0.41502	0.54055
905	0.41841	0.41493	0.54051
906	0.41831	0.41485	0.54045
907	0.41825	0.41479	0.54042
908	0.41822	0.41475	0.54041
909	0.41817	0.41471	0.54039
910	0.41813	0.41467	0.54037
911	0.41809	0.41464	0.54036
912	0.41803	0.4146	0.54035
913	0.41796	0.41454	0.54031
914	0.41787	0.41445	0.54027
915	0.4178	0.41436	0.54025
916	0.41776	0.4143	0.54026
917	0.41773	0.41425	0.54028
918	0.41767	0.41417	0.54028
919	0.41763	0.41412	0.54028
920	0.41763	0.41411	0.54031
921	0.41757	0.41405	0.54029
922	0.41748	0.41397	0.54027
923	0.41738	0.41389	0.54024
924	0.41728	0.4138	0.54018
925	0.41715	0.41369	0.5401
926	0.417	0.41354	0.53998
927	0.41682	0.41335	0.53983
928	0.41664	0.41319	0.53975
929	0.41653	0.41307	0.53971
930	0.41646	0.41297	0.53969
931	0.41637	0.41287	0.53966
932	0.41636	0.41285	0.53968
933	0.41634	0.41284	0.53972
934	0.41628	0.41277	0.53974
935	0.41609	0.41258	0.53967
936	0.4159	0.41238	0.53953
937	0.4157	0.41217	0.53936
938	0.41547	0.41194	0.53916
939	0.41519	0.41166	0.53896
940	0.41488	0.41135	0.53871
941	0.41457	0.41107	0.53847
942	0.41429	0.41082	0.53827
943	0.41409	0.41063	0.53813
944	0.41391	0.41044	0.53799
945	0.41373	0.41026	0.53785
946	0.41359	0.41012	0.53773
947	0.41337	0.4099	0.53753
948	0.41314	0.40965	0.53732
949	0.41293	0.40938	0.53709
950	0.41269	0.4091	0.53678
951	0.41244	0.40881	0.53651
952	0.41215	0.40848	0.53622
953	0.41179	0.40808	0.53583
954	0.41141	0.40769	0.53544
955	0.4111	0.40735	0.53509
956	0.41081	0.40704	0.53481
957	0.4105	0.40672	0.53455
958	0.41019	0.40642	0.53428
959	0.40988	0.40612	0.53398
960	0.40958	0.40582	0.53367
961	0.40929	0.40555	0.53338
962	0.409	0.40527	0.53314
963	0.4087	0.40499	0.53293
964	0.4084	0.40468	0.5327
965	0.40809	0.40437	0.53244
966	0.4079	0.40415	0.53226
967	0.40779	0.40402	0.53216
968	0.40771	0.40393	0.53214
969	0.40767	0.40384	0.5321
970	0.40762	0.40377	0.53212
971	0.40757	0.40373	0.5322
972	0.40758	0.40374	0.53231
973	0.4076	0.40377	0.53234
974	0.40755	0.40375	0.53233
975	0.40747	0.40369	0.53233
976	0.40734	0.40356	0.53234
977	0.40715	0.40337	0.53238
978	0.40694	0.40314	0.53233
979	0.40674	0.40293	0.53223
980	0.40669	0.40288	0.53225
981	0.40672	0.40286	0.53232
982	0.40671	0.4028	0.53242
983	0.40665	0.4027	0.53249
984	0.40663	0.40266	0.53257
985	0.40663	0.40264	0.53273
986	0.40667	0.40269	0.53291
987	0.40674	0.40283	0.53306
988	0.40682	0.40295	0.53324
989	0.40697	0.40315	0.53352
990	0.40712	0.40335	0.53386
991	0.40715	0.40345	0.53418
992	0.40722	0.40355	0.53442
993	0.40738	0.40375	0.53471
994	0.40763	0.40403	0.53508
995	0.40796	0.40434	0.53548
996	0.40832	0.40467	0.53706
997	0.4085	0.40486	0.53761
998	0.4086	0.40495	0.53722
999	0.40857	0.40496	0.53614
1000	0.40847	0.40496	0.53447
1001	0.40835	0.40496	0.5324
1002	0.40826	0.40496	0.53013
1003	0.40822	0.40497	0.52784
1004	0.40813	0.40489	0.52555
1005	0.40801	0.40474	0.5235
1006	0.40792	0.4046	0.52186
1007	0.40788	0.40449	0.52074
1008	0.40789	0.40439	0.52027
1009	0.40797	0.40434	0.52067
1010	0.40811	0.40435	0.52211
1011	0.40815	0.40438	0.52235
1012	0.40822	0.4045	0.5225
1013	0.4083	0.40467	0.52263
1014	0.40837	0.40489	0.52275
1015	0.40847	0.40513	0.52283
1016	0.40864	0.4054	0.52292
1017	0.40886	0.40571	0.52296
1018	0.40908	0.40598	0.52292
1019	0.40925	0.40618	0.52287
1020	0.40935	0.40633	0.52273
1021	0.40939	0.40638	0.5225
1022	0.40939	0.40633	0.52234
1023	0.40939	0.40626	0.52233
1024	0.40943	0.40627	0.52241
1025	0.40955	0.40638	0.52253
1026	0.40966	0.4065	0.52273
1027	0.40974	0.40659	0.52302
1028	0.40985	0.40668	0.52335
1029	0.41	0.40678	0.5237
1030	0.4102	0.40691	0.52411
1031	0.41046	0.40708	0.5245
1032	0.41072	0.40723	0.52481
1033	0.41092	0.40739	0.52502
1034	0.41104	0.40751	0.52514
1035	0.41108	0.40751	0.52525
1036	0.41107	0.40745	0.52541
1037	0.41104	0.40737	0.52553
1038	0.41098	0.40729	0.52555
1039	0.4109	0.40724	0.52551
1040	0.41081	0.40723	0.52547
1041	0.41076	0.40726	0.52549
1042	0.41078	0.40734	0.52555
1043	0.41082	0.40744	0.52567
1044	0.41088	0.40755	0.52585
1045	0.4109	0.40764	0.52595
1046	0.4109	0.40776	0.52597
1047	0.4109	0.40788	0.52599
1048	0.41093	0.40793	0.52606
1049	0.41097	0.40797	0.52614
1050	0.41106	0.40802	0.52622
1051	0.41116	0.40806	0.52628
1052	0.41131	0.40811	0.52633
1053	0.41148	0.40822	0.52641
1054	0.41163	0.40836	0.52651
1055	0.41176	0.40851	0.52664
1056	0.41188	0.40861	0.52678
1057	0.41193	0.40865	0.52693
1058	0.4119	0.40865	0.52707
1059	0.41179	0.40862	0.52712
1060	0.41167	0.40856	0.52708
1061	0.41156	0.40845	0.52701
1062	0.41147	0.40834	0.52694
1063	0.41142	0.40827	0.52685
1064	0.4114	0.40824	0.5268
1065	0.41142	0.40823	0.52677
1066	0.41147	0.40824	0.52675
1067	0.41151	0.40828	0.52677
1068	0.41151	0.40833	0.52679
1069	0.41151	0.40841	0.52679
1070	0.41154	0.40849	0.5268
1071	0.41155	0.40859	0.52688
1072	0.41154	0.40867	0.527
1073	0.41156	0.40872	0.52707
1074	0.4116	0.4087	0.52708
1075	0.41163	0.40866	0.52708
1076	0.41166	0.40863	0.52709
1077	0.41162	0.40856	0.52709
1078	0.41154	0.40845	0.52708
1079	0.41145	0.40834	0.52704
1080	0.41137	0.40825	0.52705
1081	0.41129	0.40818	0.52708
1082	0.41119	0.40809	0.52703
1083	0.41106	0.40798	0.52691
1084	0.41091	0.40785	0.52682
1085	0.41077	0.40773	0.52679
1086	0.41065	0.40764	0.52672
1087	0.41056	0.40756	0.52661
1088	0.41048	0.40749	0.52651
1089	0.4104	0.40744	0.52643
1090	0.41029	0.40736	0.52632
1091	0.41013	0.40723	0.52618
1092	0.40996	0.40709	0.52606
1093	0.40981	0.407	0.52596
1094	0.40978	0.40697	0.52589
1095	0.40982	0.40696	0.52581
1096	0.40984	0.40691	0.52567
1097	0.40981	0.40684	0.52554
1098	0.40977	0.40675	0.52547
1099	0.40975	0.40668	0.52547
1100	0.40973	0.40662	0.52551
1101	0.40971	0.40658	0.5256
1102	0.40969	0.40654	0.52572
1103	0.40963	0.40648	0.52585
1104	0.40952	0.40638	0.52594
1105	0.40935	0.40623	0.52599
1106	0.4091	0.40605	0.52601
1107	0.40888	0.40585	0.52594
1108	0.40871	0.40565	0.52579
1109	0.40855	0.40545	0.52554
1110	0.40834	0.40524	0.52524
1111	0.40813	0.40505	0.525
1112	0.40798	0.40491	0.52485
1113	0.40786	0.4048	0.52473
1114	0.40777	0.40472	0.5246
1115	0.40771	0.40466	0.52447
1116	0.40767	0.40463	0.52437
1117	0.40759	0.4046	0.52429
1118	0.40746	0.40451	0.52415
1119	0.40725	0.40435	0.52398
1120	0.40699	0.40406	0.52378
1121	0.40673	0.40368	0.52353
1122	0.4065	0.40329	0.5232
1123	0.40628	0.40293	0.52281
1124	0.40604	0.4026	0.52247
1125	0.40578	0.40232	0.52219
1126	0.40552	0.40203	0.52187
1127	0.40525	0.40172	0.52148
1128	0.40497	0.4014	0.52107
1129	0.40468	0.40106	0.52069
1130	0.40434	0.40072	0.52032
1131	0.40391	0.40035	0.5199
1132	0.40342	0.39991	0.51942
1133	0.40287	0.3994	0.51889
1134	0.40227	0.39882	0.51833
1135	0.40163	0.3982	0.51769
1136	0.401	0.39757	0.51694
1137	0.40036	0.39693	0.51615
1138	0.39968	0.39625	0.51532
1139	0.39893	0.3955	0.51443
1140	0.39816	0.39469	0.51349
1141	0.39737	0.39386	0.5126
1142	0.39656	0.39302	0.51177
1143	0.39572	0.39221	0.51096
1144	0.39485	0.39141	0.51015
1145	0.39395	0.39059	0.50931
1146	0.39305	0.38972	0.50846
1147	0.39216	0.38884	0.50759
1148	0.39129	0.38795	0.50672
1149	0.39047	0.38705	0.50589
1150	0.38971	0.38619	0.50507
1151	0.38904	0.38537	0.50426
1152	0.38839	0.38456	0.50345
1153	0.38776	0.38378	0.50263
1154	0.38717	0.38303	0.50188
1155	0.38661	0.38234	0.50123
1156	0.38609	0.38172	0.50061
1157	0.38561	0.38117	0.50001
1158	0.38514	0.38066	0.49948
1159	0.38466	0.38018	0.499
1160	0.38421	0.37975	0.49858
